INFO: 01/20/2021 09:29:05 epoch 0, shard 0, rewards train 0.6566932797431946, rewards val 0.7818433544303798
INFO: 01/20/2021 09:33:25 epoch 0, shard 1, rewards train 0.7759585380554199, rewards val 0.8019185126582279
INFO: 01/20/2021 09:37:24 epoch 1, shard 0, rewards train 0.7988696694374084, rewards val 0.8256526898734177
INFO: 01/20/2021 09:41:23 epoch 1, shard 1, rewards train 0.810339093208313, rewards val 0.806368670886076
INFO: 01/20/2021 09:45:24 epoch 2, shard 0, rewards train 0.8228058218955994, rewards val 0.8268393987341772
INFO: 01/20/2021 09:49:25 epoch 2, shard 1, rewards train 0.8252161145210266, rewards val 0.8489912974683544
INFO: 01/20/2021 09:53:25 epoch 3, shard 0, rewards train 0.826933741569519, rewards val 0.8423655063291139
INFO: 01/20/2021 09:57:24 epoch 3, shard 1, rewards train 0.8388187289237976, rewards val 0.8644185126582279
INFO: 01/20/2021 10:01:25 epoch 4, shard 0, rewards train 0.84834885597229, rewards val 0.8643196202531646
INFO: 01/20/2021 10:05:25 epoch 4, shard 1, rewards train 0.8478502035140991, rewards val 0.8677808544303798
INFO: 01/20/2021 10:09:27 epoch 5, shard 0, rewards train 0.8568539619445801, rewards val 0.8665941455696202
INFO: 01/20/2021 10:13:26 epoch 5, shard 1, rewards train 0.865442156791687, rewards val 0.878065664556962
INFO: 01/20/2021 10:17:25 epoch 6, shard 0, rewards train 0.8656083941459656, rewards val 0.8891416139240507
INFO: 01/20/2021 10:21:23 epoch 6, shard 1, rewards train 0.8654975891113281, rewards val 0.8840981012658228
INFO: 01/20/2021 10:25:23 epoch 7, shard 0, rewards train 0.8697085380554199, rewards val 0.8839003164556962
INFO: 01/20/2021 10:29:22 epoch 7, shard 1, rewards train 0.878352165222168, rewards val 0.8940862341772152
INFO: 01/20/2021 10:33:21 epoch 8, shard 0, rewards train 0.880513072013855, rewards val 0.9024920886075949
INFO: 01/20/2021 10:37:21 epoch 8, shard 1, rewards train 0.8864971399307251, rewards val 0.8999208860759493
INFO: 01/20/2021 10:41:24 epoch 9, shard 0, rewards train 0.8875775933265686, rewards val 0.8940862341772152
INFO: 01/20/2021 10:45:25 epoch 9, shard 1, rewards train 0.884557843208313, rewards val 0.8947784810126582
INFO: 01/20/2021 10:49:24 epoch 10, shard 0, rewards train 0.8919270634651184, rewards val 0.9104034810126582
INFO: 01/20/2021 10:53:23 epoch 10, shard 1, rewards train 0.8917331695556641, rewards val 0.9143591772151899
INFO: 01/20/2021 10:57:24 epoch 11, shard 0, rewards train 0.8935338854789734, rewards val 0.9014042721518988
INFO: 01/20/2021 11:01:25 epoch 11, shard 1, rewards train 0.8956394195556641, rewards val 0.9007120253164557
INFO: 01/20/2021 11:05:26 epoch 12, shard 0, rewards train 0.8971354365348816, rewards val 0.8822191455696202
INFO: 01/20/2021 11:09:26 epoch 12, shard 1, rewards train 0.890070915222168, rewards val 0.9108979430379747
INFO: 01/20/2021 11:13:25 epoch 13, shard 0, rewards train 0.8972185254096985, rewards val 0.9040743670886076
INFO: 01/20/2021 11:17:27 epoch 13, shard 1, rewards train 0.9000166058540344, rewards val 0.9141613924050633
INFO: 01/20/2021 11:21:27 epoch 14, shard 0, rewards train 0.9053635001182556, rewards val 0.9174248417721519
INFO: 01/20/2021 11:25:27 epoch 14, shard 1, rewards train 0.9061391949653625, rewards val 0.9192049050632911
INFO: 01/20/2021 11:29:27 epoch 15, shard 0, rewards train 0.9097129702568054, rewards val 0.9179193037974683
INFO: 01/20/2021 11:33:36 epoch 15, shard 1, rewards train 0.9096852540969849, rewards val 0.9210838607594937
INFO: 01/20/2021 11:37:36 epoch 16, shard 0, rewards train 0.9078291058540344, rewards val 0.9222705696202531
INFO: 01/20/2021 11:41:37 epoch 16, shard 1, rewards train 0.9080230593681335, rewards val 0.9245450949367089
INFO: 01/20/2021 11:45:37 epoch 17, shard 0, rewards train 0.9082169532775879, rewards val 0.9091178797468354
INFO: 01/20/2021 11:49:35 epoch 17, shard 1, rewards train 0.9048647880554199, rewards val 0.9179193037974683
INFO: 01/20/2021 11:53:37 epoch 18, shard 0, rewards train 0.9132868051528931, rewards val 0.9260284810126582
INFO: 01/20/2021 11:57:37 epoch 18, shard 1, rewards train 0.9151983857154846, rewards val 0.9191060126582279
INFO: 01/20/2021 12:01:36 epoch 19, shard 0, rewards train 0.9140070676803589, rewards val 0.9176226265822784
INFO: 01/20/2021 12:05:36 epoch 19, shard 1, rewards train 0.9165835380554199, rewards val 0.9300830696202531
INFO: 01/20/2021 12:09:37 epoch 20, shard 0, rewards train 0.920683741569519, rewards val 0.9140625
INFO: 01/20/2021 12:13:37 epoch 20, shard 1, rewards train 0.9166112542152405, rewards val 0.9146558544303798
INFO: 01/20/2021 12:17:38 epoch 21, shard 0, rewards train 0.9163342118263245, rewards val 0.9193037974683544
INFO: 01/20/2021 12:21:38 epoch 21, shard 1, rewards train 0.9183012247085571, rewards val 0.9226661392405063
INFO: 01/20/2021 12:25:38 epoch 22, shard 0, rewards train 0.9171930551528931, rewards val 0.923556170886076
INFO: 01/20/2021 12:29:37 epoch 22, shard 1, rewards train 0.9149213433265686, rewards val 0.9202927215189873
INFO: 01/20/2021 12:33:36 epoch 23, shard 0, rewards train 0.9080784320831299, rewards val 0.918809335443038
INFO: 01/20/2021 12:37:35 epoch 23, shard 1, rewards train 0.9150598645210266, rewards val 0.9130735759493671
INFO: 01/20/2021 12:41:36 epoch 24, shard 0, rewards train 0.9109319448471069, rewards val 0.920193829113924
INFO: 01/20/2021 12:45:36 epoch 24, shard 1, rewards train 0.9082446694374084, rewards val 0.9178204113924051
INFO: 01/20/2021 12:49:37 epoch 25, shard 0, rewards train 0.9165558218955994, rewards val 0.9233583860759493
INFO: 01/20/2021 12:53:38 epoch 25, shard 1, rewards train 0.911125898361206, rewards val 0.9295886075949367
INFO: 01/20/2021 12:57:38 epoch 26, shard 0, rewards train 0.9121509194374084, rewards val 0.9068433544303798
INFO: 01/20/2021 01:01:39 epoch 26, shard 1, rewards train 0.9130374789237976, rewards val 0.9167325949367089
INFO: 01/20/2021 01:05:41 epoch 27, shard 0, rewards train 0.9109319448471069, rewards val 0.9163370253164557
INFO: 01/20/2021 01:09:43 epoch 27, shard 1, rewards train 0.9145611524581909, rewards val 0.9252373417721519
INFO: 01/20/2021 01:13:42 epoch 28, shard 0, rewards train 0.9174700975418091, rewards val 0.9138647151898734
INFO: 01/20/2021 01:17:44 epoch 28, shard 1, rewards train 0.915807843208313, rewards val 0.9300830696202531
INFO: 01/20/2021 01:21:43 epoch 29, shard 0, rewards train 0.9184951186180115, rewards val 0.9352254746835443
INFO: 01/20/2021 01:25:44 epoch 29, shard 1, rewards train 0.9150044322013855, rewards val 0.9187104430379747
INFO: 01/20/2021 01:29:45 epoch 30, shard 0, rewards train 0.9181903600692749, rewards val 0.9253362341772152
INFO: 01/20/2021 01:33:52 epoch 30, shard 1, rewards train 0.9209607839584351, rewards val 0.9291930379746836
INFO: 01/20/2021 01:37:51 epoch 31, shard 0, rewards train 0.9160017967224121, rewards val 0.9297863924050633
INFO: 01/20/2021 01:41:52 epoch 31, shard 1, rewards train 0.9203236103057861, rewards val 0.9256329113924051
INFO: 01/20/2021 01:45:51 epoch 32, shard 0, rewards train 0.9179133176803589, rewards val 0.9250395569620253
INFO: 01/20/2021 01:49:53 epoch 32, shard 1, rewards train 0.9211270213127136, rewards val 0.9296875
INFO: 01/20/2021 01:53:53 epoch 33, shard 0, rewards train 0.9200465679168701, rewards val 0.9322587025316456
INFO: 01/20/2021 01:57:52 epoch 33, shard 1, rewards train 0.920268177986145, rewards val 0.9271162974683544
INFO: 01/20/2021 02:01:53 epoch 34, shard 0, rewards train 0.921459436416626, rewards val 0.9329509493670886
INFO: 01/20/2021 02:05:52 epoch 34, shard 1, rewards train 0.9256704449653625, rewards val 0.9285007911392406
INFO: 01/20/2021 02:09:53 epoch 35, shard 0, rewards train 0.9202127456665039, rewards val 0.9276107594936709
INFO: 01/20/2021 02:13:54 epoch 35, shard 1, rewards train 0.913785457611084, rewards val 0.9258306962025317
INFO: 01/20/2021 02:17:55 epoch 36, shard 0, rewards train 0.9197695255279541, rewards val 0.9216772151898734
INFO: 01/20/2021 02:21:56 epoch 36, shard 1, rewards train 0.9231216907501221, rewards val 0.931368670886076
INFO: 01/20/2021 02:25:57 epoch 37, shard 0, rewards train 0.9222074747085571, rewards val 0.9307753164556962
INFO: 01/20/2021 02:29:58 epoch 37, shard 1, rewards train 0.926972508430481, rewards val 0.9244462025316456
INFO: 01/20/2021 02:33:58 epoch 38, shard 0, rewards train 0.919021487236023, rewards val 0.9237539556962026
INFO: 01/20/2021 02:37:59 epoch 38, shard 1, rewards train 0.9224013686180115, rewards val 0.9272151898734177
INFO: 01/20/2021 02:42:01 epoch 39, shard 0, rewards train 0.9191322922706604, rewards val 0.9334454113924051
INFO: 01/20/2021 02:46:01 epoch 39, shard 1, rewards train 0.92508864402771, rewards val 0.9309731012658228
INFO: 01/20/2021 02:50:01 epoch 40, shard 0, rewards train 0.9277759194374084, rewards val 0.939873417721519
INFO: 01/20/2021 02:54:01 epoch 40, shard 1, rewards train 0.9232879281044006, rewards val 0.9295886075949367
INFO: 01/20/2021 02:58:01 epoch 41, shard 0, rewards train 0.920268177986145, rewards val 0.9379944620253164
INFO: 01/20/2021 03:02:00 epoch 41, shard 1, rewards train 0.9232879281044006, rewards val 0.9346321202531646
INFO: 01/20/2021 03:05:59 epoch 42, shard 0, rewards train 0.9236480593681335, rewards val 0.932753164556962
INFO: 01/20/2021 03:10:00 epoch 42, shard 1, rewards train 0.9237865805625916, rewards val 0.9263251582278481
INFO: 01/20/2021 03:14:03 epoch 43, shard 0, rewards train 0.9271387457847595, rewards val 0.9352254746835443
INFO: 01/20/2021 03:18:03 epoch 43, shard 1, rewards train 0.9286624789237976, rewards val 0.9306764240506329
INFO: 01/20/2021 03:22:04 epoch 44, shard 0, rewards train 0.9314605593681335, rewards val 0.9357199367088608
INFO: 01/20/2021 03:26:03 epoch 44, shard 1, rewards train 0.927388072013855, rewards val 0.9330498417721519
INFO: 01/20/2021 03:30:05 epoch 45, shard 0, rewards train 0.9263907074928284, rewards val 0.9359177215189873
INFO: 01/20/2021 03:34:11 epoch 45, shard 1, rewards train 0.9256981611251831, rewards val 0.9252373417721519
INFO: 01/20/2021 03:38:13 epoch 46, shard 0, rewards train 0.926196813583374, rewards val 0.9328520569620253
INFO: 01/20/2021 03:42:13 epoch 46, shard 1, rewards train 0.9233710169792175, rewards val 0.9360166139240507
INFO: 01/20/2021 03:46:12 epoch 47, shard 0, rewards train 0.9284685254096985, rewards val 0.9310719936708861
INFO: 01/20/2021 03:50:13 epoch 47, shard 1, rewards train 0.9280529618263245, rewards val 0.9300830696202531
INFO: 01/20/2021 03:54:15 epoch 48, shard 0, rewards train 0.9287455677986145, rewards val 0.9269185126582279
INFO: 01/20/2021 03:58:16 epoch 48, shard 1, rewards train 0.9156970381736755, rewards val 0.9247428797468354
INFO: 01/20/2021 04:02:17 epoch 49, shard 0, rewards train 0.923204779624939, rewards val 0.9371044303797469
INFO: 01/20/2021 04:06:17 epoch 49, shard 1, rewards train 0.918384313583374, rewards val 0.9385878164556962
INFO: 01/20/2021 04:10:18 epoch 50, shard 0, rewards train 0.925227165222168, rewards val 0.9394778481012658
INFO: 01/20/2021 04:14:16 epoch 50, shard 1, rewards train 0.9226506948471069, rewards val 0.919501582278481
INFO: 01/20/2021 04:18:16 epoch 51, shard 0, rewards train 0.924035906791687, rewards val 0.9312697784810127
INFO: 01/20/2021 04:22:17 epoch 51, shard 1, rewards train 0.9246453642845154, rewards val 0.9311708860759493
INFO: 01/20/2021 04:26:16 epoch 52, shard 0, rewards train 0.927249550819397, rewards val 0.921875
INFO: 01/20/2021 04:30:14 epoch 52, shard 1, rewards train 0.9242852330207825, rewards val 0.928995253164557
INFO: 01/20/2021 04:34:16 epoch 53, shard 0, rewards train 0.9215148687362671, rewards val 0.9356210443037974
INFO: 01/20/2021 04:38:15 epoch 53, shard 1, rewards train 0.9222074747085571, rewards val 0.9406645569620253
INFO: 01/20/2021 04:42:16 epoch 54, shard 0, rewards train 0.9272772669792175, rewards val 0.9310719936708861
INFO: 01/20/2021 04:46:17 epoch 54, shard 1, rewards train 0.9279698729515076, rewards val 0.935126582278481
INFO: 01/20/2021 04:50:18 epoch 55, shard 0, rewards train 0.9281637668609619, rewards val 0.9353243670886076
INFO: 01/20/2021 04:54:19 epoch 55, shard 1, rewards train 0.9290780425071716, rewards val 0.938192246835443
INFO: 01/20/2021 04:58:20 epoch 56, shard 0, rewards train 0.927388072013855, rewards val 0.9375988924050633
INFO: 01/20/2021 05:02:20 epoch 56, shard 1, rewards train 0.931017279624939, rewards val 0.9312697784810127
INFO: 01/20/2021 05:06:22 epoch 57, shard 0, rewards train 0.927665114402771, rewards val 0.9373022151898734
INFO: 01/20/2021 05:10:23 epoch 57, shard 1, rewards train 0.9314882755279541, rewards val 0.9380933544303798
INFO: 01/20/2021 05:14:22 epoch 58, shard 0, rewards train 0.9265846610069275, rewards val 0.9306764240506329
INFO: 01/20/2021 05:18:25 epoch 58, shard 1, rewards train 0.9242575168609619, rewards val 0.9321598101265823
INFO: 01/20/2021 05:22:26 epoch 59, shard 0, rewards train 0.9208776354789734, rewards val 0.9350276898734177
INFO: 01/20/2021 05:26:26 epoch 59, shard 1, rewards train 0.928357720375061, rewards val 0.9355221518987342
INFO: 01/20/2021 05:30:25 epoch 60, shard 0, rewards train 0.9307125210762024, rewards val 0.9449169303797469
INFO: 01/20/2021 05:34:29 epoch 60, shard 1, rewards train 0.9252548813819885, rewards val 0.9384889240506329
INFO: 01/20/2021 05:38:30 epoch 61, shard 0, rewards train 0.9285793304443359, rewards val 0.935818829113924
INFO: 01/20/2021 05:42:29 epoch 61, shard 1, rewards train 0.9278590679168701, rewards val 0.9426424050632911
INFO: 01/20/2021 05:46:30 epoch 62, shard 0, rewards train 0.9312388896942139, rewards val 0.9232594936708861
INFO: 01/20/2021 05:50:30 epoch 62, shard 1, rewards train 0.9231216907501221, rewards val 0.9362143987341772
