INFO: 01/20/2021 10:02:05 epoch 0, shard 0, rewards train 0.7035682797431946, rewards val 0.8097310126582279
INFO: 01/20/2021 10:06:19 epoch 0, shard 1, rewards train 0.7895888686180115, rewards val 0.8067642405063291
INFO: 01/20/2021 10:10:18 epoch 1, shard 0, rewards train 0.7913064956665039, rewards val 0.8073575949367089
INFO: 01/20/2021 10:14:15 epoch 1, shard 1, rewards train 0.804410457611084, rewards val 0.8195213607594937
INFO: 01/20/2021 10:18:12 epoch 2, shard 0, rewards train 0.8083721399307251, rewards val 0.7932159810126582
INFO: 01/20/2021 10:22:11 epoch 2, shard 1, rewards train 0.8036901354789734, rewards val 0.7970727848101266
INFO: 01/20/2021 10:26:08 epoch 3, shard 0, rewards train 0.8055739998817444, rewards val 0.8392009493670886
INFO: 01/20/2021 10:30:04 epoch 3, shard 1, rewards train 0.8059895634651184, rewards val 0.8408821202531646
INFO: 01/20/2021 10:34:01 epoch 4, shard 0, rewards train 0.810339093208313, rewards val 0.8547270569620253
INFO: 01/20/2021 10:37:59 epoch 4, shard 1, rewards train 0.8245235085487366, rewards val 0.8214003164556962
INFO: 01/20/2021 10:41:57 epoch 5, shard 0, rewards train 0.8289006948471069, rewards val 0.8372231012658228
INFO: 01/20/2021 10:45:55 epoch 5, shard 1, rewards train 0.8322528600692749, rewards val 0.8574960443037974
INFO: 01/20/2021 10:49:53 epoch 6, shard 0, rewards train 0.8378490805625916, rewards val 0.8596716772151899
INFO: 01/20/2021 10:53:51 epoch 6, shard 1, rewards train 0.832308292388916, rewards val 0.8542325949367089
INFO: 01/20/2021 10:57:51 epoch 7, shard 0, rewards train 0.842420220375061, rewards val 0.8375197784810127
INFO: 01/20/2021 11:01:48 epoch 7, shard 1, rewards train 0.8364638686180115, rewards val 0.8578916139240507
INFO: 01/20/2021 11:05:45 epoch 8, shard 0, rewards train 0.841866135597229, rewards val 0.8386075949367089
INFO: 01/20/2021 11:09:44 epoch 8, shard 1, rewards train 0.842780351638794, rewards val 0.8729232594936709
INFO: 01/20/2021 11:13:42 epoch 9, shard 0, rewards train 0.84375, rewards val 0.8568037974683544
INFO: 01/20/2021 11:17:39 epoch 9, shard 1, rewards train 0.8404532074928284, rewards val 0.8566060126582279
INFO: 01/20/2021 11:21:38 epoch 10, shard 0, rewards train 0.843888521194458, rewards val 0.8663963607594937
INFO: 01/20/2021 11:25:35 epoch 10, shard 1, rewards train 0.8469082713127136, rewards val 0.8677808544303798
INFO: 01/20/2021 11:29:40 epoch 11, shard 0, rewards train 0.8435283899307251, rewards val 0.8561115506329114
INFO: 01/20/2021 11:33:38 epoch 11, shard 1, rewards train 0.8451905846595764, rewards val 0.8513647151898734
INFO: 01/20/2021 11:37:36 epoch 12, shard 0, rewards train 0.8417553305625916, rewards val 0.8443433544303798
INFO: 01/20/2021 11:41:35 epoch 12, shard 1, rewards train 0.8449966907501221, rewards val 0.8602650316455697
INFO: 01/20/2021 11:45:34 epoch 13, shard 0, rewards train 0.842420220375061, rewards val 0.8595727848101266
INFO: 01/20/2021 11:49:32 epoch 13, shard 1, rewards train 0.8467697501182556, rewards val 0.8715387658227848
INFO: 01/20/2021 11:53:29 epoch 14, shard 0, rewards train 0.8523104786872864, rewards val 0.8731210443037974
INFO: 01/20/2021 11:57:26 epoch 14, shard 1, rewards train 0.8545268177986145, rewards val 0.8622428797468354
INFO: 01/20/2021 12:01:24 epoch 15, shard 0, rewards train 0.8492907881736755, rewards val 0.8701542721518988
INFO: 01/20/2021 12:05:22 epoch 15, shard 1, rewards train 0.8490137457847595, rewards val 0.8713409810126582
INFO: 01/20/2021 12:09:21 epoch 16, shard 0, rewards train 0.8539727330207825, rewards val 0.861748417721519
INFO: 01/20/2021 12:13:19 epoch 16, shard 1, rewards train 0.857075572013855, rewards val 0.869560917721519
INFO: 01/20/2021 12:17:15 epoch 17, shard 0, rewards train 0.851839542388916, rewards val 0.8697587025316456
INFO: 01/20/2021 12:21:13 epoch 17, shard 1, rewards train 0.8526983857154846, rewards val 0.8689675632911392
INFO: 01/20/2021 12:25:10 epoch 18, shard 0, rewards train 0.8474346399307251, rewards val 0.8762856012658228
INFO: 01/20/2021 12:29:09 epoch 18, shard 1, rewards train 0.8532524108886719, rewards val 0.8656052215189873
INFO: 01/20/2021 12:33:07 epoch 19, shard 0, rewards train 0.8554410338401794, rewards val 0.8694620253164557
INFO: 01/20/2021 12:37:06 epoch 19, shard 1, rewards train 0.8561059236526489, rewards val 0.8540348101265823
INFO: 01/20/2021 12:41:04 epoch 20, shard 0, rewards train 0.8501495718955994, rewards val 0.8754944620253164
