INFO: 01/23/2021 10:47:27 epoch 0, shard 0, rewards train 0.50711989402771, rewards val 0.7174643987341772
INFO: 01/23/2021 10:51:42 epoch 0, shard 1, rewards train 0.7358155846595764, rewards val 0.8064675632911392
INFO: 01/23/2021 10:55:44 epoch 1, shard 0, rewards train 0.7980108857154846, rewards val 0.8402887658227848
INFO: 01/23/2021 10:59:52 epoch 1, shard 1, rewards train 0.8326407074928284, rewards val 0.871934335443038
INFO: 01/23/2021 11:03:53 epoch 2, shard 0, rewards train 0.856660008430481, rewards val 0.8877571202531646
INFO: 01/23/2021 11:07:56 epoch 2, shard 1, rewards train 0.8707059025764465, rewards val 0.9052610759493671
INFO: 01/23/2021 11:11:58 epoch 3, shard 0, rewards train 0.881759762763977, rewards val 0.9087223101265823
INFO: 01/23/2021 11:16:01 epoch 3, shard 1, rewards train 0.8971908092498779, rewards val 0.9084256329113924
INFO: 01/23/2021 11:20:02 epoch 4, shard 0, rewards train 0.8955286145210266, rewards val 0.9127768987341772
INFO: 01/23/2021 11:24:03 epoch 4, shard 1, rewards train 0.899628758430481, rewards val 0.9233583860759493
INFO: 01/23/2021 11:28:03 epoch 5, shard 0, rewards train 0.9039782881736755, rewards val 0.9046677215189873
INFO: 01/23/2021 11:32:04 epoch 5, shard 1, rewards train 0.9072473645210266, rewards val 0.9076344936708861
INFO: 01/23/2021 11:36:05 epoch 6, shard 0, rewards train 0.9037566781044006, rewards val 0.9112935126582279
INFO: 01/23/2021 11:40:06 epoch 6, shard 1, rewards train 0.905418872833252, rewards val 0.9229628164556962
INFO: 01/23/2021 11:44:08 epoch 7, shard 0, rewards train 0.9127604365348816, rewards val 0.9268196202531646
INFO: 01/23/2021 11:48:09 epoch 7, shard 1, rewards train 0.912040114402771, rewards val 0.9261273734177216
INFO: 01/23/2021 11:52:10 epoch 8, shard 0, rewards train 0.9161679744720459, rewards val 0.9301819620253164
INFO: 01/23/2021 11:56:11 epoch 8, shard 1, rewards train 0.9193539619445801, rewards val 0.931368670886076
INFO: 01/23/2021 12:00:14 epoch 9, shard 0, rewards train 0.9161956906318665, rewards val 0.9292919303797469
INFO: 01/23/2021 12:04:14 epoch 9, shard 1, rewards train 0.923066258430481, rewards val 0.926621835443038
INFO: 01/23/2021 12:08:15 epoch 10, shard 0, rewards train 0.9232324957847595, rewards val 0.9363132911392406
INFO: 01/23/2021 12:12:16 epoch 10, shard 1, rewards train 0.9256981611251831, rewards val 0.9382911392405063
INFO: 01/23/2021 12:16:17 epoch 11, shard 0, rewards train 0.9311004281044006, rewards val 0.9376977848101266
INFO: 01/23/2021 12:20:19 epoch 11, shard 1, rewards train 0.9312388896942139, rewards val 0.9450158227848101
INFO: 01/23/2021 12:24:21 epoch 12, shard 0, rewards train 0.9401595592498779, rewards val 0.9519382911392406
INFO: 01/23/2021 12:28:23 epoch 12, shard 1, rewards train 0.9439272880554199, rewards val 0.9553995253164557
INFO: 01/23/2021 12:32:23 epoch 13, shard 0, rewards train 0.941960334777832, rewards val 0.9456091772151899
INFO: 01/23/2021 12:36:26 epoch 13, shard 1, rewards train 0.9435394406318665, rewards val 0.9378955696202531
INFO: 01/23/2021 12:40:26 epoch 14, shard 0, rewards train 0.9432070255279541, rewards val 0.9549050632911392
INFO: 01/23/2021 12:44:26 epoch 14, shard 1, rewards train 0.9474456906318665, rewards val 0.9477848101265823
INFO: 01/23/2021 12:48:27 epoch 15, shard 0, rewards train 0.9450077414512634, rewards val 0.9493670886075949
INFO: 01/23/2021 12:52:28 epoch 15, shard 1, rewards train 0.9470301270484924, rewards val 0.950751582278481
INFO: 01/23/2021 12:56:29 epoch 16, shard 0, rewards train 0.9456726312637329, rewards val 0.9537183544303798
INFO: 01/23/2021 01:00:37 epoch 16, shard 1, rewards train 0.9479166865348816, rewards val 0.9563884493670886
INFO: 01/23/2021 01:04:37 epoch 17, shard 0, rewards train 0.9438995718955994, rewards val 0.9482792721518988
INFO: 01/23/2021 01:08:40 epoch 17, shard 1, rewards train 0.9468362331390381, rewards val 0.9490704113924051
INFO: 01/23/2021 01:12:43 epoch 18, shard 0, rewards train 0.9471132755279541, rewards val 0.9518393987341772
INFO: 01/23/2021 01:16:45 epoch 18, shard 1, rewards train 0.9505208134651184, rewards val 0.9536194620253164
INFO: 01/23/2021 01:20:47 epoch 19, shard 0, rewards train 0.951795220375061, rewards val 0.9588607594936709
INFO: 01/23/2021 01:24:48 epoch 19, shard 1, rewards train 0.9479166865348816, rewards val 0.9537183544303798
INFO: 01/23/2021 01:28:49 epoch 20, shard 0, rewards train 0.9474179744720459, rewards val 0.9552017405063291
INFO: 01/23/2021 01:32:51 epoch 20, shard 1, rewards train 0.9445921778678894, rewards val 0.9491693037974683
INFO: 01/23/2021 01:36:55 epoch 21, shard 0, rewards train 0.9409075975418091, rewards val 0.9518393987341772
INFO: 01/23/2021 01:40:56 epoch 21, shard 1, rewards train 0.9484984278678894, rewards val 0.9502571202531646
INFO: 01/23/2021 01:44:58 epoch 22, shard 0, rewards train 0.9510471820831299, rewards val 0.9533227848101266
INFO: 01/23/2021 01:48:59 epoch 22, shard 1, rewards train 0.9522385001182556, rewards val 0.960245253164557
INFO: 01/23/2021 01:52:58 epoch 23, shard 0, rewards train 0.947334885597229, rewards val 0.9606408227848101
INFO: 01/23/2021 01:57:00 epoch 23, shard 1, rewards train 0.9505208134651184, rewards val 0.9543117088607594
INFO: 01/23/2021 02:01:02 epoch 24, shard 0, rewards train 0.9522107839584351, rewards val 0.9553006329113924
INFO: 01/23/2021 02:05:04 epoch 24, shard 1, rewards train 0.948387622833252, rewards val 0.953125
INFO: 01/23/2021 02:09:04 epoch 25, shard 0, rewards train 0.952570915222168, rewards val 0.9615308544303798
INFO: 01/23/2021 02:13:05 epoch 25, shard 1, rewards train 0.954593300819397, rewards val 0.9610363924050633
INFO: 01/23/2021 02:17:05 epoch 26, shard 0, rewards train 0.9555352330207825, rewards val 0.9611352848101266
INFO: 01/23/2021 02:21:07 epoch 26, shard 1, rewards train 0.9498005509376526, rewards val 0.9528283227848101
INFO: 01/23/2021 02:25:11 epoch 27, shard 0, rewards train 0.9465591907501221, rewards val 0.9479825949367089
INFO: 01/23/2021 02:29:13 epoch 27, shard 1, rewards train 0.9529310464859009, rewards val 0.9527294303797469
INFO: 01/23/2021 02:33:14 epoch 28, shard 0, rewards train 0.9520445466041565, rewards val 0.959256329113924
INFO: 01/23/2021 02:37:17 epoch 28, shard 1, rewards train 0.952709436416626, rewards val 0.9611352848101266
INFO: 01/23/2021 02:41:19 epoch 29, shard 0, rewards train 0.9562278389930725, rewards val 0.9526305379746836
INFO: 01/23/2021 02:45:21 epoch 29, shard 1, rewards train 0.955008864402771, rewards val 0.9613330696202531
INFO: 01/23/2021 02:49:22 epoch 30, shard 0, rewards train 0.9544270634651184, rewards val 0.9571795886075949
INFO: 01/23/2021 02:53:24 epoch 30, shard 1, rewards train 0.9553689956665039, rewards val 0.9599485759493671
INFO: 01/23/2021 02:57:26 epoch 31, shard 0, rewards train 0.9563109278678894, rewards val 0.9630142405063291
INFO: 01/23/2021 03:01:34 epoch 31, shard 1, rewards train 0.9566711187362671, rewards val 0.9617286392405063
INFO: 01/23/2021 03:05:34 epoch 32, shard 0, rewards train 0.9553136229515076, rewards val 0.9603441455696202
INFO: 01/23/2021 03:09:36 epoch 32, shard 1, rewards train 0.9559507966041565, rewards val 0.9643987341772152
INFO: 01/23/2021 03:13:38 epoch 33, shard 0, rewards train 0.9555075168609619, rewards val 0.9608386075949367
INFO: 01/23/2021 03:17:42 epoch 33, shard 1, rewards train 0.9565602540969849, rewards val 0.9600474683544303
INFO: 01/23/2021 03:21:44 epoch 34, shard 0, rewards train 0.954870343208313, rewards val 0.9615308544303798
INFO: 01/23/2021 03:25:45 epoch 34, shard 1, rewards train 0.9537344574928284, rewards val 0.9618275316455697
INFO: 01/23/2021 03:29:47 epoch 35, shard 0, rewards train 0.9544824957847595, rewards val 0.9638053797468354
INFO: 01/23/2021 03:33:49 epoch 35, shard 1, rewards train 0.9563109278678894, rewards val 0.9642998417721519
INFO: 01/23/2021 03:37:52 epoch 36, shard 0, rewards train 0.9550919532775879, rewards val 0.9606408227848101
