INFO: 01/21/2021 02:54:02 epoch 0, shard 0, rewards train 0.6874735355377197, rewards val 0.7846685971685972
INFO: 01/21/2021 02:57:45 epoch 0, shard 1, rewards train 0.7755612134933472, rewards val 0.796095760939511
INFO: 01/21/2021 03:01:26 epoch 1, shard 0, rewards train 0.794898509979248, rewards val 0.8202722812097812
INFO: 01/21/2021 03:05:08 epoch 1, shard 1, rewards train 0.8047385811805725, rewards val 0.8362290862290862
INFO: 01/21/2021 03:08:49 epoch 2, shard 0, rewards train 0.8119813203811646, rewards val 0.8483801882239382
INFO: 01/21/2021 03:12:38 epoch 2, shard 1, rewards train 0.827692449092865, rewards val 0.8638895592020592
INFO: 01/21/2021 03:16:22 epoch 3, shard 0, rewards train 0.8393064141273499, rewards val 0.857645592020592
INFO: 01/21/2021 03:20:01 epoch 3, shard 1, rewards train 0.8354257941246033, rewards val 0.8615568693693694
INFO: 01/21/2021 03:23:44 epoch 4, shard 0, rewards train 0.8331183791160583, rewards val 0.8627282416344916
INFO: 01/21/2021 03:27:32 epoch 4, shard 1, rewards train 0.8415510058403015, rewards val 0.8592392615830116
INFO: 01/21/2021 03:31:18 epoch 5, shard 0, rewards train 0.8401303291320801, rewards val 0.8572333494208494
INFO: 01/21/2021 03:35:04 epoch 5, shard 1, rewards train 0.8444020748138428, rewards val 0.8649654118404119
INFO: 01/21/2021 03:38:48 epoch 6, shard 0, rewards train 0.8612720370292664, rewards val 0.8548101673101673
INFO: 01/21/2021 03:42:32 epoch 6, shard 1, rewards train 0.8636568188667297, rewards val 0.8871309925997426
INFO: 01/21/2021 03:46:16 epoch 7, shard 0, rewards train 0.8707713484764099, rewards val 0.8908160392535391
INFO: 01/21/2021 03:50:00 epoch 7, shard 1, rewards train 0.8728510737419128, rewards val 0.8941944176319175
INFO: 01/21/2021 03:53:44 epoch 8, shard 0, rewards train 0.8729347586631775, rewards val 0.8844664977477477
INFO: 01/21/2021 03:57:31 epoch 8, shard 1, rewards train 0.8798553347587585, rewards val 0.884270431145431
INFO: 01/21/2021 04:01:16 epoch 9, shard 0, rewards train 0.878596305847168, rewards val 0.8929224983912484
INFO: 01/21/2021 04:05:02 epoch 9, shard 1, rewards train 0.8816007971763611, rewards val 0.8941743082368082
INFO: 01/21/2021 04:08:49 epoch 10, shard 0, rewards train 0.8829869627952576, rewards val 0.8923895994208495
INFO: 01/21/2021 04:12:36 epoch 10, shard 1, rewards train 0.8858326077461243, rewards val 0.8962154118404119
INFO: 01/21/2021 04:16:20 epoch 11, shard 0, rewards train 0.8845740556716919, rewards val 0.8928118967181468
INFO: 01/21/2021 04:20:01 epoch 11, shard 1, rewards train 0.8895606994628906, rewards val 0.8945111406048906
INFO: 01/21/2021 04:23:47 epoch 12, shard 0, rewards train 0.8843154907226562, rewards val 0.9004182754182753
INFO: 01/21/2021 04:27:35 epoch 12, shard 1, rewards train 0.8865320682525635, rewards val 0.8878649855212355
INFO: 01/21/2021 04:31:23 epoch 13, shard 0, rewards train 0.8809248208999634, rewards val 0.8939782416344916
INFO: 01/21/2021 04:35:08 epoch 13, shard 1, rewards train 0.8866111040115356, rewards val 0.9002222088159588
INFO: 01/21/2021 04:38:51 epoch 14, shard 0, rewards train 0.8870396018028259, rewards val 0.8979900659588159
INFO: 01/21/2021 04:42:37 epoch 14, shard 1, rewards train 0.8890377283096313, rewards val 0.8883727477477477
INFO: 01/21/2021 04:46:23 epoch 15, shard 0, rewards train 0.8892590403556824, rewards val 0.8931336470398971
INFO: 01/21/2021 04:50:08 epoch 15, shard 1, rewards train 0.8894515037536621, rewards val 0.89735662001287
INFO: 01/21/2021 04:53:56 epoch 16, shard 0, rewards train 0.8889646530151367, rewards val 0.9015896476833977
INFO: 01/21/2021 04:57:38 epoch 16, shard 1, rewards train 0.8926873803138733, rewards val 0.8928118967181468
INFO: 01/21/2021 05:01:19 epoch 17, shard 0, rewards train 0.890422523021698, rewards val 0.8976683156370657
INFO: 01/21/2021 05:05:03 epoch 17, shard 1, rewards train 0.8844605684280396, rewards val 0.9053651866151866
INFO: 01/21/2021 05:08:47 epoch 18, shard 0, rewards train 0.8900502324104309, rewards val 0.8929174710424711
INFO: 01/21/2021 05:12:34 epoch 18, shard 1, rewards train 0.8880321383476257, rewards val 0.9070795125482626
INFO: 01/21/2021 05:16:16 epoch 19, shard 0, rewards train 0.8923196196556091, rewards val 0.9019918355855855
INFO: 01/21/2021 05:20:04 epoch 19, shard 1, rewards train 0.8942955732345581, rewards val 0.9052948037323038
INFO: 01/21/2021 05:23:53 epoch 20, shard 0, rewards train 0.8944580554962158, rewards val 0.9035754504504504
INFO: 01/21/2021 05:27:35 epoch 20, shard 1, rewards train 0.8923128247261047, rewards val 0.9012578426640927
INFO: 01/21/2021 05:31:19 epoch 21, shard 0, rewards train 0.8927619457244873, rewards val 0.9075973294723294
INFO: 01/21/2021 05:35:04 epoch 21, shard 1, rewards train 0.9010228514671326, rewards val 0.9024191602316602
INFO: 01/21/2021 05:38:52 epoch 22, shard 0, rewards train 0.8962694406509399, rewards val 0.8926108027670526
INFO: 01/21/2021 05:42:36 epoch 22, shard 1, rewards train 0.8981523513793945, rewards val 0.9095931869369369
INFO: 01/21/2021 05:46:23 epoch 23, shard 0, rewards train 0.8954610824584961, rewards val 0.9016851673101673
INFO: 01/21/2021 05:50:06 epoch 23, shard 1, rewards train 0.8936445116996765, rewards val 0.8956573761261261
INFO: 01/21/2021 05:53:52 epoch 24, shard 0, rewards train 0.8958909511566162, rewards val 0.9042189510939511
INFO: 01/21/2021 05:57:40 epoch 24, shard 1, rewards train 0.8992472290992737, rewards val 0.9073912081724581
INFO: 01/21/2021 06:01:21 epoch 25, shard 0, rewards train 0.9003376960754395, rewards val 0.9019013433075932
INFO: 01/21/2021 06:05:07 epoch 25, shard 1, rewards train 0.8924710750579834, rewards val 0.9124487210424711
INFO: 01/21/2021 06:08:53 epoch 26, shard 0, rewards train 0.9007503986358643, rewards val 0.9135245736808236
INFO: 01/21/2021 06:12:37 epoch 26, shard 1, rewards train 0.9025707840919495, rewards val 0.9070795125482626
INFO: 01/21/2021 06:16:21 epoch 27, shard 0, rewards train 0.8997068405151367, rewards val 0.9153293918918919
INFO: 01/21/2021 06:20:06 epoch 27, shard 1, rewards train 0.9049979448318481, rewards val 0.9102467422779923
INFO: 01/21/2021 06:23:56 epoch 28, shard 0, rewards train 0.9041941165924072, rewards val 0.9142535392535391
INFO: 01/21/2021 06:27:44 epoch 28, shard 1, rewards train 0.8997707962989807, rewards val 0.916586229086229
INFO: 01/21/2021 06:31:29 epoch 29, shard 0, rewards train 0.9096500277519226, rewards val 0.9116091537966537
INFO: 01/21/2021 06:35:14 epoch 29, shard 1, rewards train 0.9040315747261047, rewards val 0.9045557834620336
INFO: 01/21/2021 06:39:00 epoch 30, shard 0, rewards train 0.9029605388641357, rewards val 0.8992670125482626
INFO: 01/21/2021 06:42:48 epoch 30, shard 1, rewards train 0.8962782621383667, rewards val 0.9122425997425997
INFO: 01/21/2021 06:46:33 epoch 31, shard 0, rewards train 0.8978052139282227, rewards val 0.9095177767052768
INFO: 01/21/2021 06:50:18 epoch 31, shard 1, rewards train 0.9055607318878174, rewards val 0.910457890926641
INFO: 01/21/2021 06:54:06 epoch 32, shard 0, rewards train 0.9098478555679321, rewards val 0.9147864382239382
INFO: 01/21/2021 06:57:55 epoch 32, shard 1, rewards train 0.9049984812736511, rewards val 0.9114834700772202
INFO: 01/21/2021 07:01:41 epoch 33, shard 0, rewards train 0.899021565914154, rewards val 0.9117197554697554
INFO: 01/21/2021 07:05:27 epoch 33, shard 1, rewards train 0.9043958783149719, rewards val 0.9190094111969113
INFO: 01/21/2021 07:09:15 epoch 34, shard 0, rewards train 0.9039309024810791, rewards val 0.9079190797940797
INFO: 01/21/2021 07:12:57 epoch 34, shard 1, rewards train 0.9033111929893494, rewards val 0.9177374919562419
INFO: 01/21/2021 07:16:38 epoch 35, shard 0, rewards train 0.9055148363113403, rewards val 0.9077230131917633
INFO: 01/21/2021 07:20:15 epoch 35, shard 1, rewards train 0.9021177291870117, rewards val 0.9095026946589446
INFO: 01/21/2021 07:23:54 epoch 36, shard 0, rewards train 0.9055366516113281, rewards val 0.9109958172458174
INFO: 01/21/2021 07:27:36 epoch 36, shard 1, rewards train 0.9068434834480286, rewards val 0.9164806547619048
INFO: 01/21/2021 07:31:22 epoch 37, shard 0, rewards train 0.9122028350830078, rewards val 0.9122526544401545
INFO: 01/21/2021 07:35:07 epoch 37, shard 1, rewards train 0.906773567199707, rewards val 0.9193261341698842
INFO: 01/21/2021 07:38:51 epoch 38, shard 0, rewards train 0.906749963760376, rewards val 0.9093820382882882
INFO: 01/21/2021 07:42:36 epoch 38, shard 1, rewards train 0.9060041308403015, rewards val 0.920492479086229
INFO: 01/21/2021 07:46:21 epoch 39, shard 0, rewards train 0.9085940718650818, rewards val 0.9195423101673101
INFO: 01/21/2021 07:50:06 epoch 39, shard 1, rewards train 0.9094271659851074, rewards val 0.9248210263835264
INFO: 01/21/2021 07:53:51 epoch 40, shard 0, rewards train 0.9066440463066101, rewards val 0.9148819578507078
INFO: 01/21/2021 07:57:39 epoch 40, shard 1, rewards train 0.9114593863487244, rewards val 0.916902952059202
INFO: 01/21/2021 08:01:25 epoch 41, shard 0, rewards train 0.9120969176292419, rewards val 0.920160674066924
INFO: 01/21/2021 08:05:07 epoch 41, shard 1, rewards train 0.9095261693000793, rewards val 0.9185770592020592
INFO: 01/21/2021 08:08:52 epoch 42, shard 0, rewards train 0.9073324203491211, rewards val 0.9196529118404119
INFO: 01/21/2021 08:12:41 epoch 42, shard 1, rewards train 0.9107394814491272, rewards val 0.9146959459459459
INFO: 01/21/2021 08:16:29 epoch 43, shard 0, rewards train 0.9077358841896057, rewards val 0.9258767696267696
INFO: 01/21/2021 08:20:15 epoch 43, shard 1, rewards train 0.9088551998138428, rewards val 0.9161488497425997
INFO: 01/21/2021 08:24:00 epoch 44, shard 0, rewards train 0.9079850912094116, rewards val 0.9181597892535391
INFO: 01/21/2021 08:27:47 epoch 44, shard 1, rewards train 0.9129384756088257, rewards val 0.9277720801158301
INFO: 01/21/2021 08:31:36 epoch 45, shard 0, rewards train 0.9112668037414551, rewards val 0.9242881274131275
INFO: 01/21/2021 08:35:22 epoch 45, shard 1, rewards train 0.916253387928009, rewards val 0.9173151946589446
INFO: 01/21/2021 08:39:06 epoch 46, shard 0, rewards train 0.9108041524887085, rewards val 0.921226472007722
INFO: 01/21/2021 08:42:51 epoch 46, shard 1, rewards train 0.9122578501701355, rewards val 0.9172096203346203
INFO: 01/21/2021 08:46:35 epoch 47, shard 0, rewards train 0.9132214188575745, rewards val 0.91838601994852
INFO: 01/21/2021 08:50:22 epoch 47, shard 1, rewards train 0.9112323522567749, rewards val 0.9202863577863578
INFO: 01/21/2021 08:54:06 epoch 48, shard 0, rewards train 0.9121623039245605, rewards val 0.9182754182754183
INFO: 01/21/2021 08:57:45 epoch 48, shard 1, rewards train 0.9121394753456116, rewards val 0.9192205598455598
INFO: 01/21/2021 09:01:29 epoch 49, shard 0, rewards train 0.9129738211631775, rewards val 0.9174257963320464
INFO: 01/21/2021 09:05:13 epoch 49, shard 1, rewards train 0.9082736372947693, rewards val 0.9142384572072071
INFO: 01/21/2021 09:08:59 epoch 50, shard 0, rewards train 0.9094008207321167, rewards val 0.9242931547619048
INFO: 01/21/2021 09:12:44 epoch 50, shard 1, rewards train 0.9162232875823975, rewards val 0.9192004504504504
INFO: 01/21/2021 09:16:29 epoch 51, shard 0, rewards train 0.9085053205490112, rewards val 0.9195171734234233
INFO: 01/21/2021 09:20:13 epoch 51, shard 1, rewards train 0.9128201007843018, rewards val 0.918702742921493
INFO: 01/21/2021 09:23:56 epoch 52, shard 0, rewards train 0.9196150898933411, rewards val 0.925449444980695
INFO: 01/21/2021 09:27:41 epoch 52, shard 1, rewards train 0.9195080995559692, rewards val 0.9239764317889317
INFO: 01/21/2021 09:31:28 epoch 53, shard 0, rewards train 0.9145733714103699, rewards val 0.9252433236808236
INFO: 01/21/2021 09:35:14 epoch 53, shard 1, rewards train 0.9163320064544678, rewards val 0.9220710666023166
INFO: 01/21/2021 09:39:00 epoch 54, shard 0, rewards train 0.917216420173645, rewards val 0.9292450933075932
INFO: 01/21/2021 09:42:45 epoch 54, shard 1, rewards train 0.9170422554016113, rewards val 0.9240820061132561
INFO: 01/21/2021 09:46:26 epoch 55, shard 0, rewards train 0.9145516157150269, rewards val 0.9195372828185329
INFO: 01/21/2021 09:50:13 epoch 55, shard 1, rewards train 0.9143202304840088, rewards val 0.9205980534105533
INFO: 01/21/2021 09:54:00 epoch 56, shard 0, rewards train 0.9161012768745422, rewards val 0.928304979086229
INFO: 01/21/2021 09:57:47 epoch 56, shard 1, rewards train 0.9165493249893188, rewards val 0.9219755469755471
INFO: 01/21/2021 10:01:31 epoch 57, shard 0, rewards train 0.9157648682594299, rewards val 0.9274603844916345
INFO: 01/21/2021 10:05:16 epoch 57, shard 1, rewards train 0.9092496037483215, rewards val 0.9016851673101673
INFO: 01/21/2021 10:09:05 epoch 58, shard 0, rewards train 0.9139597415924072, rewards val 0.9265001608751607
INFO: 01/21/2021 10:12:51 epoch 58, shard 1, rewards train 0.9166676998138428, rewards val 0.9156310328185329
INFO: 01/21/2021 10:16:35 epoch 59, shard 0, rewards train 0.9144939184188843, rewards val 0.9289333976833977
INFO: 01/21/2021 10:20:28 epoch 59, shard 1, rewards train 0.9162631034851074, rewards val 0.9322062017374517
INFO: 01/21/2021 10:24:18 epoch 60, shard 0, rewards train 0.9186369180679321, rewards val 0.9204975064350065
INFO: 01/21/2021 10:28:07 epoch 60, shard 1, rewards train 0.9175850749015808, rewards val 0.9178430662805662
INFO: 01/21/2021 10:31:51 epoch 61, shard 0, rewards train 0.9191991686820984, rewards val 0.9230212355212355
INFO: 01/21/2021 10:35:39 epoch 61, shard 1, rewards train 0.9199713468551636, rewards val 0.9279882561132561
INFO: 01/21/2021 10:39:29 epoch 62, shard 0, rewards train 0.9198876023292542, rewards val 0.9276665057915058
INFO: 01/21/2021 10:43:15 epoch 62, shard 1, rewards train 0.918965220451355, rewards val 0.9287172216859716
INFO: 01/21/2021 10:47:02 epoch 63, shard 0, rewards train 0.9178488254547119, rewards val 0.9235440797940797
INFO: 01/21/2021 10:50:44 epoch 63, shard 1, rewards train 0.9142809510231018, rewards val 0.9022281209781209
INFO: 01/21/2021 10:54:31 epoch 64, shard 0, rewards train 0.9073293209075928, rewards val 0.921543194980695
INFO: 01/21/2021 10:58:17 epoch 64, shard 1, rewards train 0.917949914932251, rewards val 0.9199495254182753
INFO: 01/21/2021 11:02:05 epoch 65, shard 0, rewards train 0.9118071794509888, rewards val 0.9048574243886743
INFO: 01/21/2021 11:05:48 epoch 65, shard 1, rewards train 0.916035532951355, rewards val 0.9311554858429858
INFO: 01/21/2021 11:09:35 epoch 66, shard 0, rewards train 0.9222877621650696, rewards val 0.927324646074646
INFO: 01/21/2021 11:13:20 epoch 66, shard 1, rewards train 0.9231975674629211, rewards val 0.926515242921493
INFO: 01/21/2021 11:17:02 epoch 67, shard 0, rewards train 0.9270397424697876, rewards val 0.929672417953668
INFO: 01/21/2021 11:20:46 epoch 67, shard 1, rewards train 0.9242925047874451, rewards val 0.9263996138996139
INFO: 01/21/2021 11:24:30 epoch 68, shard 0, rewards train 0.9256317019462585, rewards val 0.9329552767052768
INFO: 01/21/2021 11:28:12 epoch 68, shard 1, rewards train 0.9191734194755554, rewards val 0.9261884652509653
INFO: 01/21/2021 11:31:56 epoch 69, shard 0, rewards train 0.9215666055679321, rewards val 0.9285211550836552
INFO: 01/21/2021 11:35:39 epoch 69, shard 1, rewards train 0.9212244749069214, rewards val 0.9267213642213642
INFO: 01/21/2021 11:39:24 epoch 70, shard 0, rewards train 0.9133787155151367, rewards val 0.9276614784427284
INFO: 01/21/2021 11:43:08 epoch 70, shard 1, rewards train 0.9171115756034851, rewards val 0.9171040460102959
INFO: 01/21/2021 11:46:57 epoch 71, shard 0, rewards train 0.9185590744018555, rewards val 0.9286166747104247
INFO: 01/21/2021 11:50:40 epoch 71, shard 1, rewards train 0.9157299399375916, rewards val 0.9303008365508365
INFO: 01/21/2021 11:54:23 epoch 72, shard 0, rewards train 0.915349006652832, rewards val 0.9257611406048906
INFO: 01/21/2021 11:58:10 epoch 72, shard 1, rewards train 0.9137966632843018, rewards val 0.920492479086229
INFO: 01/22/2021 12:01:57 epoch 73, shard 0, rewards train 0.9182335138320923, rewards val 0.9259873712998714
INFO: 01/22/2021 12:05:44 epoch 73, shard 1, rewards train 0.9193499088287354, rewards val 0.9337847892535391
INFO: 01/22/2021 12:09:31 epoch 74, shard 0, rewards train 0.9213781356811523, rewards val 0.9280988577863578
INFO: 01/22/2021 12:13:17 epoch 74, shard 1, rewards train 0.9212347269058228, rewards val 0.9205930260617761
INFO: 01/22/2021 12:17:03 epoch 75, shard 0, rewards train 0.918755292892456, rewards val 0.9323168034105533
INFO: 01/22/2021 12:20:49 epoch 75, shard 1, rewards train 0.9257129430770874, rewards val 0.9268269385456885
INFO: 01/22/2021 12:24:36 epoch 76, shard 0, rewards train 0.9265366792678833, rewards val 0.9342121138996139
INFO: 01/22/2021 12:28:23 epoch 76, shard 1, rewards train 0.9223495125770569, rewards val 0.9190999034749036
INFO: 01/22/2021 12:32:09 epoch 77, shard 0, rewards train 0.9184001684188843, rewards val 0.9165761743886743
INFO: 01/22/2021 12:35:54 epoch 77, shard 1, rewards train 0.919468879699707, rewards val 0.9327491554054054
INFO: 01/22/2021 12:39:43 epoch 78, shard 0, rewards train 0.9205978512763977, rewards val 0.9330608510296011
INFO: 01/22/2021 12:43:24 epoch 78, shard 1, rewards train 0.9243618249893188, rewards val 0.9288278233590734
INFO: 01/22/2021 12:47:10 epoch 79, shard 0, rewards train 0.9224543571472168, rewards val 0.9344333172458174
INFO: 01/22/2021 12:50:56 epoch 79, shard 1, rewards train 0.9264527559280396, rewards val 0.9337998712998714
INFO: 01/22/2021 12:54:43 epoch 80, shard 0, rewards train 0.9181525707244873, rewards val 0.9240719514157013
INFO: 01/22/2021 12:58:28 epoch 80, shard 1, rewards train 0.920780599117279, rewards val 0.9316682754182753
INFO: 01/22/2021 01:02:12 epoch 81, shard 0, rewards train 0.9225727319717407, rewards val 0.9309393098455598
INFO: 01/22/2021 01:05:59 epoch 81, shard 1, rewards train 0.923848032951355, rewards val 0.9265051882239382
INFO: 01/22/2021 01:09:45 epoch 82, shard 0, rewards train 0.9251551032066345, rewards val 0.9313364703989704
