INFO: 01/22/2021 10:39:46 epoch 0, shard 0, rewards train 0.5414173603057861, rewards val 0.6772151898734177
INFO: 01/22/2021 10:47:02 epoch 0, shard 1, rewards train 0.6706005930900574, rewards val 0.6978837025316456
INFO: 01/22/2021 10:54:06 epoch 1, shard 0, rewards train 0.7019614577293396, rewards val 0.7251780063291139
INFO: 01/22/2021 11:01:10 epoch 1, shard 1, rewards train 0.744071364402771, rewards val 0.7689873417721519
INFO: 01/22/2021 11:08:12 epoch 2, shard 0, rewards train 0.7493351101875305, rewards val 0.7920292721518988
INFO: 01/22/2021 11:15:12 epoch 2, shard 1, rewards train 0.7732712626457214, rewards val 0.7939082278481012
INFO: 01/22/2021 11:22:13 epoch 3, shard 0, rewards train 0.7772606611251831, rewards val 0.807753164556962
INFO: 01/22/2021 11:29:12 epoch 3, shard 1, rewards train 0.791999101638794, rewards val 0.8218947784810127
INFO: 01/22/2021 11:36:16 epoch 4, shard 0, rewards train 0.8003934025764465, rewards val 0.7966772151898734
INFO: 01/22/2021 11:43:18 epoch 4, shard 1, rewards train 0.7988419532775879, rewards val 0.8229825949367089
INFO: 01/22/2021 11:50:27 epoch 5, shard 0, rewards train 0.8112255930900574, rewards val 0.8378164556962026
INFO: 01/22/2021 11:57:30 epoch 5, shard 1, rewards train 0.8137189745903015, rewards val 0.8344541139240507
INFO: 01/22/2021 12:04:33 epoch 6, shard 0, rewards train 0.8175697922706604, rewards val 0.8361352848101266
INFO: 01/22/2021 12:11:37 epoch 6, shard 1, rewards train 0.8160184025764465, rewards val 0.8261471518987342
INFO: 01/22/2021 12:18:39 epoch 7, shard 0, rewards train 0.8253269195556641, rewards val 0.8448378164556962
INFO: 01/22/2021 12:25:41 epoch 7, shard 1, rewards train 0.8210881948471069, rewards val 0.8495846518987342
INFO: 01/22/2021 12:32:41 epoch 8, shard 0, rewards train 0.825548529624939, rewards val 0.834256329113924
INFO: 01/22/2021 12:39:45 epoch 8, shard 1, rewards train 0.8263519406318665, rewards val 0.8423655063291139
INFO: 01/22/2021 12:46:49 epoch 9, shard 0, rewards train 0.8332502245903015, rewards val 0.8359375
INFO: 01/22/2021 12:53:52 epoch 9, shard 1, rewards train 0.8351340889930725, rewards val 0.849881329113924
INFO: 01/22/2021 01:00:54 epoch 10, shard 0, rewards train 0.8342752456665039, rewards val 0.8519580696202531
INFO: 01/22/2021 01:07:57 epoch 10, shard 1, rewards train 0.8417553305625916, rewards val 0.8613528481012658
INFO: 01/22/2021 01:15:01 epoch 11, shard 0, rewards train 0.8473514914512634, rewards val 0.8607594936708861
INFO: 01/22/2021 01:22:01 epoch 11, shard 1, rewards train 0.8461325168609619, rewards val 0.8683742088607594
INFO: 01/22/2021 01:29:03 epoch 12, shard 0, rewards train 0.8450520634651184, rewards val 0.8692642405063291
INFO: 01/22/2021 01:36:08 epoch 12, shard 1, rewards train 0.8459939956665039, rewards val 0.868868670886076
INFO: 01/22/2021 01:43:15 epoch 13, shard 0, rewards train 0.8466312289237976, rewards val 0.869560917721519
INFO: 01/22/2021 01:50:23 epoch 13, shard 1, rewards train 0.846686601638794, rewards val 0.8613528481012658
INFO: 01/22/2021 01:57:25 epoch 14, shard 0, rewards train 0.8523381948471069, rewards val 0.8710443037974683
INFO: 01/22/2021 02:04:29 epoch 14, shard 1, rewards train 0.851839542388916, rewards val 0.8716376582278481
INFO: 01/22/2021 02:11:33 epoch 15, shard 0, rewards train 0.856798529624939, rewards val 0.8783623417721519
INFO: 01/22/2021 02:18:37 epoch 15, shard 1, rewards train 0.8600121736526489, rewards val 0.8764833860759493
INFO: 01/22/2021 02:25:39 epoch 16, shard 0, rewards train 0.8585161566734314, rewards val 0.8718354430379747
INFO: 01/22/2021 02:32:43 epoch 16, shard 1, rewards train 0.8656361103057861, rewards val 0.8734177215189873
