INFO: 01/23/2021 10:48:49 epoch 0, shard 0, rewards train 0.6974179744720459, rewards val 0.7857001582278481
INFO: 01/23/2021 10:56:05 epoch 0, shard 1, rewards train 0.7726895213127136, rewards val 0.7800632911392406
INFO: 01/23/2021 11:03:06 epoch 1, shard 0, rewards train 0.7759585380554199, rewards val 0.7778876582278481
INFO: 01/23/2021 11:10:07 epoch 1, shard 1, rewards train 0.7780086398124695, rewards val 0.771064082278481
INFO: 01/23/2021 11:17:10 epoch 2, shard 0, rewards train 0.7786181569099426, rewards val 0.7983583860759493
INFO: 01/23/2021 11:24:10 epoch 2, shard 1, rewards train 0.7867907881736755, rewards val 0.832871835443038
INFO: 01/23/2021 11:31:09 epoch 3, shard 0, rewards train 0.804133415222168, rewards val 0.8525514240506329
INFO: 01/23/2021 11:38:20 epoch 3, shard 1, rewards train 0.8229166865348816, rewards val 0.8433544303797469
INFO: 01/23/2021 11:45:22 epoch 4, shard 0, rewards train 0.8400930762290955, rewards val 0.8700553797468354
INFO: 01/23/2021 11:52:23 epoch 4, shard 1, rewards train 0.851701021194458, rewards val 0.8820213607594937
INFO: 01/23/2021 11:59:27 epoch 5, shard 0, rewards train 0.858045220375061, rewards val 0.8886471518987342
INFO: 01/23/2021 12:06:28 epoch 5, shard 1, rewards train 0.8600121736526489, rewards val 0.8615506329113924
INFO: 01/23/2021 12:13:28 epoch 6, shard 0, rewards train 0.8618683218955994, rewards val 0.8943829113924051
INFO: 01/23/2021 12:20:30 epoch 6, shard 1, rewards train 0.8631150126457214, rewards val 0.8285205696202531
INFO: 01/23/2021 12:27:31 epoch 7, shard 0, rewards train 0.8506482839584351, rewards val 0.8550237341772152
INFO: 01/23/2021 12:34:31 epoch 7, shard 1, rewards train 0.8501219153404236, rewards val 0.8525514240506329
INFO: 01/23/2021 12:41:32 epoch 8, shard 0, rewards train 0.8738918304443359, rewards val 0.8855814873417721
INFO: 01/23/2021 12:48:31 epoch 8, shard 1, rewards train 0.8743351101875305, rewards val 0.8951740506329114
INFO: 01/23/2021 12:55:31 epoch 9, shard 0, rewards train 0.8772717118263245, rewards val 0.8928006329113924
INFO: 01/23/2021 01:02:33 epoch 9, shard 1, rewards train 0.8841699957847595, rewards val 0.8946795886075949
INFO: 01/23/2021 01:09:33 epoch 10, shard 0, rewards train 0.879183292388916, rewards val 0.8941851265822784
INFO: 01/23/2021 01:16:36 epoch 10, shard 1, rewards train 0.8876329660415649, rewards val 0.8924050632911392
INFO: 01/23/2021 01:23:37 epoch 11, shard 0, rewards train 0.884557843208313, rewards val 0.8968552215189873
INFO: 01/23/2021 01:30:37 epoch 11, shard 1, rewards train 0.8828679323196411, rewards val 0.8789556962025317
INFO: 01/23/2021 01:37:44 epoch 12, shard 0, rewards train 0.8824523687362671, rewards val 0.8903283227848101
INFO: 01/23/2021 01:44:43 epoch 12, shard 1, rewards train 0.8768561482429504, rewards val 0.8798457278481012
INFO: 01/23/2021 01:51:44 epoch 13, shard 0, rewards train 0.8831449747085571, rewards val 0.8946795886075949
INFO: 01/23/2021 01:58:43 epoch 13, shard 1, rewards train 0.8880208134651184, rewards val 0.8998219936708861
INFO: 01/23/2021 02:05:44 epoch 14, shard 0, rewards train 0.8832834959030151, rewards val 0.9002175632911392
INFO: 01/23/2021 02:12:47 epoch 14, shard 1, rewards train 0.8835328221321106, rewards val 0.8916139240506329
INFO: 01/23/2021 02:19:49 epoch 15, shard 0, rewards train 0.8800697922706604, rewards val 0.8980419303797469
INFO: 01/23/2021 02:26:50 epoch 15, shard 1, rewards train 0.8856105804443359, rewards val 0.8776700949367089
