INFO: 01/14/2021 07:34:22 epoch 0, shard 0, rewards train 0.6369127035140991, rewards val 0.7355617088607594
INFO: 01/14/2021 07:45:14 epoch 0, shard 1, rewards train 0.7776485085487366, rewards val 0.8166534810126582
INFO: 01/14/2021 07:49:10 epoch 1, shard 0, rewards train 0.8215869069099426, rewards val 0.8583860759493671
INFO: 01/14/2021 07:53:03 epoch 1, shard 1, rewards train 0.8422262668609619, rewards val 0.8683742088607594
INFO: 01/14/2021 07:57:03 epoch 2, shard 0, rewards train 0.8517841100692749, rewards val 0.8764833860759493
INFO: 01/14/2021 08:01:05 epoch 2, shard 1, rewards train 0.8629764914512634, rewards val 0.8693631329113924
INFO: 01/14/2021 08:05:09 epoch 3, shard 0, rewards train 0.870539665222168, rewards val 0.8789556962025317
INFO: 01/14/2021 08:15:45 epoch 3, shard 1, rewards train 0.8782413601875305, rewards val 0.9028876582278481
INFO: 01/14/2021 08:26:12 epoch 4, shard 0, rewards train 0.8885195255279541, rewards val 0.8972507911392406
INFO: 01/14/2021 08:30:08 epoch 4, shard 1, rewards train 0.887549877166748, rewards val 0.8994264240506329
INFO: 01/14/2021 08:34:09 epoch 5, shard 0, rewards train 0.891816258430481, rewards val 0.9144580696202531
INFO: 01/14/2021 08:38:12 epoch 5, shard 1, rewards train 0.8918716907501221, rewards val 0.9186115506329114
INFO: 01/14/2021 08:45:57 epoch 6, shard 0, rewards train 0.8957779407501221, rewards val 0.8982397151898734
INFO: 01/14/2021 08:56:33 epoch 6, shard 1, rewards train 0.8981881737709045, rewards val 0.9251384493670886
INFO: 01/14/2021 09:00:28 epoch 7, shard 0, rewards train 0.8997395634651184, rewards val 0.9090189873417721
INFO: 01/14/2021 09:04:22 epoch 7, shard 1, rewards train 0.9037566781044006, rewards val 0.9243473101265823
INFO: 01/14/2021 09:14:59 epoch 8, shard 0, rewards train 0.9082169532775879, rewards val 0.9264240506329114
INFO: 01/14/2021 09:25:34 epoch 8, shard 1, rewards train 0.9081061482429504, rewards val 0.9221716772151899
INFO: 01/14/2021 09:36:01 epoch 9, shard 0, rewards train 0.9101839661598206, rewards val 0.9134691455696202
INFO: 01/14/2021 09:39:58 epoch 9, shard 1, rewards train 0.9132590889930725, rewards val 0.9168314873417721
INFO: 01/14/2021 09:44:01 epoch 10, shard 0, rewards train 0.9062777161598206, rewards val 0.9111946202531646
INFO: 01/14/2021 09:54:29 epoch 10, shard 1, rewards train 0.9132868051528931, rewards val 0.9198971518987342
INFO: 01/14/2021 09:58:25 epoch 11, shard 0, rewards train 0.9164173603057861, rewards val 0.9300830696202531
INFO: 01/14/2021 10:02:27 epoch 11, shard 1, rewards train 0.908133864402771, rewards val 0.9198971518987342
INFO: 01/14/2021 10:08:41 epoch 12, shard 0, rewards train 0.915807843208313, rewards val 0.9223694620253164
INFO: 01/14/2021 10:19:16 epoch 12, shard 1, rewards train 0.910710334777832, rewards val 0.921182753164557
INFO: 01/14/2021 10:29:52 epoch 13, shard 0, rewards train 0.9181903600692749, rewards val 0.9209849683544303
INFO: 01/14/2021 10:40:20 epoch 13, shard 1, rewards train 0.9170822501182556, rewards val 0.931368670886076
INFO: 01/14/2021 10:44:16 epoch 14, shard 0, rewards train 0.9246177077293396, rewards val 0.9338409810126582
INFO: 01/14/2021 10:48:22 epoch 14, shard 1, rewards train 0.9177471399307251, rewards val 0.9177215189873418
INFO: 01/14/2021 10:52:21 epoch 15, shard 0, rewards train 0.9167497754096985, rewards val 0.9251384493670886
INFO: 01/14/2021 11:02:58 epoch 15, shard 1, rewards train 0.9246177077293396, rewards val 0.9323575949367089
INFO: 01/14/2021 11:06:54 epoch 16, shard 0, rewards train 0.923066258430481, rewards val 0.9284018987341772
INFO: 01/14/2021 11:10:58 epoch 16, shard 1, rewards train 0.9204897880554199, rewards val 0.921182753164557
INFO: 01/14/2021 11:21:45 epoch 17, shard 0, rewards train 0.9225398898124695, rewards val 0.9232594936708861
INFO: 01/14/2021 11:25:43 epoch 17, shard 1, rewards train 0.9154754281044006, rewards val 0.924248417721519
INFO: 01/14/2021 11:36:24 epoch 18, shard 0, rewards train 0.9167220592498779, rewards val 0.9267207278481012
INFO: 01/14/2021 11:40:19 epoch 18, shard 1, rewards train 0.9238142967224121, rewards val 0.9296875
INFO: 01/14/2021 11:51:00 epoch 19, shard 0, rewards train 0.918799877166748, rewards val 0.9338409810126582
INFO: 01/14/2021 11:54:57 epoch 19, shard 1, rewards train 0.9185505509376526, rewards val 0.9150514240506329
INFO: 01/15/2021 12:05:42 epoch 20, shard 0, rewards train 0.9240636229515076, rewards val 0.9263251582278481
INFO: 01/15/2021 12:15:45 epoch 20, shard 1, rewards train 0.9251717925071716, rewards val 0.9276107594936709
INFO: 01/15/2021 12:26:24 epoch 21, shard 0, rewards train 0.9239251017570496, rewards val 0.9300830696202531
INFO: 01/15/2021 12:30:23 epoch 21, shard 1, rewards train 0.9214040040969849, rewards val 0.9130735759493671
INFO: 01/15/2021 12:41:10 epoch 22, shard 0, rewards train 0.9169713854789734, rewards val 0.9288963607594937
INFO: 01/15/2021 12:47:04 epoch 22, shard 1, rewards train 0.9194647669792175, rewards val 0.9301819620253164
INFO: 01/15/2021 12:51:01 epoch 23, shard 0, rewards train 0.9212101101875305, rewards val 0.9297863924050633
