INFO: 01/22/2021 08:25:43 epoch 0, shard 0, rewards train 0.6511247754096985, rewards val 0.7833267405063291
INFO: 01/22/2021 08:32:56 epoch 0, shard 1, rewards train 0.77803635597229, rewards val 0.8157634493670886
INFO: 01/22/2021 08:39:53 epoch 1, shard 0, rewards train 0.8022772669792175, rewards val 0.8357397151898734
INFO: 01/22/2021 08:46:53 epoch 1, shard 1, rewards train 0.8176806569099426, rewards val 0.8411787974683544
INFO: 01/22/2021 08:53:52 epoch 2, shard 0, rewards train 0.8315325975418091, rewards val 0.8642207278481012
INFO: 01/22/2021 09:00:52 epoch 2, shard 1, rewards train 0.8474900126457214, rewards val 0.8671875
INFO: 01/22/2021 09:07:50 epoch 3, shard 0, rewards train 0.8561890721321106, rewards val 0.869560917721519
INFO: 01/22/2021 09:14:49 epoch 3, shard 1, rewards train 0.852615237236023, rewards val 0.8729232594936709
INFO: 01/22/2021 09:21:49 epoch 4, shard 0, rewards train 0.8575188517570496, rewards val 0.8742088607594937
INFO: 01/22/2021 09:28:47 epoch 4, shard 1, rewards train 0.8668273687362671, rewards val 0.8708465189873418
INFO: 01/22/2021 09:35:46 epoch 5, shard 0, rewards train 0.86397385597229, rewards val 0.8795490506329114
INFO: 01/22/2021 09:42:46 epoch 5, shard 1, rewards train 0.865857720375061, rewards val 0.8862737341772152
INFO: 01/22/2021 09:49:54 epoch 6, shard 0, rewards train 0.8672152161598206, rewards val 0.8734177215189873
INFO: 01/22/2021 09:56:54 epoch 6, shard 1, rewards train 0.8671044111251831, rewards val 0.8828125
INFO: 01/22/2021 10:03:53 epoch 7, shard 0, rewards train 0.872285008430481, rewards val 0.891317246835443
INFO: 01/22/2021 10:10:52 epoch 7, shard 1, rewards train 0.8781305551528931, rewards val 0.8852848101265823
INFO: 01/22/2021 10:17:50 epoch 8, shard 0, rewards train 0.8815658092498779, rewards val 0.9113924050632911
INFO: 01/22/2021 10:24:49 epoch 8, shard 1, rewards train 0.8861369490623474, rewards val 0.9130735759493671
INFO: 01/22/2021 10:31:49 epoch 9, shard 0, rewards train 0.8948913812637329, rewards val 0.9059533227848101
INFO: 01/22/2021 10:38:49 epoch 9, shard 1, rewards train 0.901152491569519, rewards val 0.9131724683544303
INFO: 01/22/2021 10:45:49 epoch 10, shard 0, rewards train 0.8995733857154846, rewards val 0.9124802215189873
INFO: 01/22/2021 10:52:49 epoch 10, shard 1, rewards train 0.886580228805542, rewards val 0.9063488924050633
INFO: 01/22/2021 10:59:51 epoch 11, shard 0, rewards train 0.8993794322013855, rewards val 0.9023931962025317
INFO: 01/22/2021 11:06:52 epoch 11, shard 1, rewards train 0.8970245718955994, rewards val 0.9065466772151899
INFO: 01/22/2021 11:13:53 epoch 12, shard 0, rewards train 0.8984929323196411, rewards val 0.9151503164556962
INFO: 01/22/2021 11:20:54 epoch 12, shard 1, rewards train 0.9007646441459656, rewards val 0.9103045886075949
INFO: 01/22/2021 11:27:54 epoch 13, shard 0, rewards train 0.9007092118263245, rewards val 0.9058544303797469
INFO: 01/22/2021 11:34:54 epoch 13, shard 1, rewards train 0.9021775126457214, rewards val 0.9070411392405063
