INFO: 01/16/2021 06:22:48 epoch 0, shard 0, rewards train 0.4604942500591278, rewards val 0.7039161392405063
INFO: 01/16/2021 06:34:14 epoch 0, shard 1, rewards train 0.6980552077293396, rewards val 0.7334849683544303
INFO: 01/16/2021 06:38:30 epoch 1, shard 0, rewards train 0.7413286566734314, rewards val 0.7552412974683544
INFO: 01/16/2021 06:49:38 epoch 1, shard 1, rewards train 0.7570090889930725, rewards val 0.7880735759493671
INFO: 01/16/2021 06:53:44 epoch 2, shard 0, rewards train 0.7731327414512634, rewards val 0.7963805379746836
INFO: 01/16/2021 06:57:57 epoch 2, shard 1, rewards train 0.774268627166748, rewards val 0.807753164556962
INFO: 01/16/2021 07:04:01 epoch 3, shard 0, rewards train 0.7842143177986145, rewards val 0.8005340189873418
INFO: 01/16/2021 07:08:12 epoch 3, shard 1, rewards train 0.7877604365348816, rewards val 0.8064675632911392
INFO: 01/16/2021 07:19:19 epoch 4, shard 0, rewards train 0.7928579449653625, rewards val 0.8143789556962026
INFO: 01/16/2021 07:23:24 epoch 4, shard 1, rewards train 0.8045212626457214, rewards val 0.8310917721518988
INFO: 01/16/2021 07:27:31 epoch 5, shard 0, rewards train 0.8130263686180115, rewards val 0.8436511075949367
INFO: 01/16/2021 07:34:48 epoch 5, shard 1, rewards train 0.8210604786872864, rewards val 0.8364319620253164
INFO: 01/16/2021 07:38:53 epoch 6, shard 0, rewards train 0.8277925252914429, rewards val 0.848496835443038
INFO: 01/16/2021 07:43:04 epoch 6, shard 1, rewards train 0.8332779407501221, rewards val 0.8620450949367089
INFO: 01/16/2021 07:54:13 epoch 7, shard 0, rewards train 0.8414782881736755, rewards val 0.8631329113924051
INFO: 01/16/2021 07:58:19 epoch 7, shard 1, rewards train 0.8508976101875305, rewards val 0.8649129746835443
INFO: 01/16/2021 08:02:31 epoch 8, shard 0, rewards train 0.8570201396942139, rewards val 0.866495253164557
INFO: 01/16/2021 08:06:44 epoch 8, shard 1, rewards train 0.864112377166748, rewards val 0.8831091772151899
INFO: 01/16/2021 08:16:28 epoch 9, shard 0, rewards train 0.8666888475418091, rewards val 0.8784612341772152
INFO: 01/16/2021 08:26:47 epoch 9, shard 1, rewards train 0.8676861524581909, rewards val 0.8675830696202531
INFO: 01/16/2021 08:30:53 epoch 10, shard 0, rewards train 0.869902491569519, rewards val 0.889932753164557
INFO: 01/16/2021 08:35:05 epoch 10, shard 1, rewards train 0.8759142160415649, rewards val 0.8962618670886076
INFO: 01/16/2021 08:39:16 epoch 11, shard 0, rewards train 0.8738918304443359, rewards val 0.8959651898734177
INFO: 01/16/2021 08:43:28 epoch 11, shard 1, rewards train 0.874861478805542, rewards val 0.8850870253164557
INFO: 01/16/2021 08:49:31 epoch 12, shard 0, rewards train 0.8781582713127136, rewards val 0.8928995253164557
INFO: 01/16/2021 08:57:19 epoch 12, shard 1, rewards train 0.8842254281044006, rewards val 0.8947784810126582
INFO: 01/16/2021 09:01:27 epoch 13, shard 0, rewards train 0.8765237331390381, rewards val 0.8893393987341772
INFO: 01/16/2021 09:07:15 epoch 13, shard 1, rewards train 0.8827016949653625, rewards val 0.8796479430379747
INFO: 01/16/2021 09:11:28 epoch 14, shard 0, rewards train 0.8801806569099426, rewards val 0.8909216772151899
INFO: 01/16/2021 09:22:26 epoch 14, shard 1, rewards train 0.8812333941459656, rewards val 0.8860759493670886
INFO: 01/16/2021 09:27:17 epoch 15, shard 0, rewards train 0.8813164830207825, rewards val 0.9006131329113924
INFO: 01/16/2021 09:38:16 epoch 15, shard 1, rewards train 0.88671875, rewards val 0.8964596518987342
INFO: 01/16/2021 09:42:22 epoch 16, shard 0, rewards train 0.8854166865348816, rewards val 0.9009098101265823
INFO: 01/16/2021 09:46:33 epoch 16, shard 1, rewards train 0.8927028179168701, rewards val 0.8997231012658228
INFO: 01/16/2021 09:50:46 epoch 17, shard 0, rewards train 0.8946974873542786, rewards val 0.8997231012658228
INFO: 01/16/2021 10:01:44 epoch 17, shard 1, rewards train 0.8856382966041565, rewards val 0.9052610759493671
INFO: 01/16/2021 10:05:51 epoch 18, shard 0, rewards train 0.8899601101875305, rewards val 0.9000197784810127
INFO: 01/16/2021 10:10:04 epoch 18, shard 1, rewards train 0.8893229365348816, rewards val 0.9004153481012658
INFO: 01/16/2021 10:21:02 epoch 19, shard 0, rewards train 0.888602614402771, rewards val 0.8974485759493671
INFO: 01/16/2021 10:25:09 epoch 19, shard 1, rewards train 0.8867464661598206, rewards val 0.8895371835443038
INFO: 01/16/2021 10:29:21 epoch 20, shard 0, rewards train 0.8950576186180115, rewards val 0.9053599683544303
INFO: 01/16/2021 10:40:19 epoch 20, shard 1, rewards train 0.8974401354789734, rewards val 0.9004153481012658
INFO: 01/16/2021 10:44:25 epoch 21, shard 0, rewards train 0.894254207611084, rewards val 0.9100079113924051
