INFO: 01/23/2021 10:49:21 epoch 0, shard 0, rewards train 0.5987367033958435, rewards val 0.7559335443037974
INFO: 01/23/2021 10:53:31 epoch 0, shard 1, rewards train 0.7811669111251831, rewards val 0.8111155063291139
INFO: 01/23/2021 10:57:26 epoch 1, shard 0, rewards train 0.8216977119445801, rewards val 0.8803401898734177
INFO: 01/23/2021 11:01:23 epoch 1, shard 1, rewards train 0.8451074957847595, rewards val 0.885185917721519
INFO: 01/23/2021 11:05:19 epoch 2, shard 0, rewards train 0.8665780425071716, rewards val 0.8859770569620253
INFO: 01/23/2021 11:09:16 epoch 2, shard 1, rewards train 0.8780474066734314, rewards val 0.9072389240506329
INFO: 01/23/2021 11:13:12 epoch 3, shard 0, rewards train 0.8829233050346375, rewards val 0.9059533227848101
INFO: 01/23/2021 11:17:08 epoch 3, shard 1, rewards train 0.8866633176803589, rewards val 0.9035799050632911
INFO: 01/23/2021 11:21:03 epoch 4, shard 0, rewards train 0.8936170339584351, rewards val 0.9107990506329114
INFO: 01/23/2021 11:25:00 epoch 4, shard 1, rewards train 0.892647385597229, rewards val 0.9105023734177216
INFO: 01/23/2021 11:28:56 epoch 5, shard 0, rewards train 0.8887134194374084, rewards val 0.9027887658227848
INFO: 01/23/2021 11:32:51 epoch 5, shard 1, rewards train 0.898160457611084, rewards val 0.9238528481012658
INFO: 01/23/2021 11:36:46 epoch 6, shard 0, rewards train 0.9005153179168701, rewards val 0.9106012658227848
INFO: 01/23/2021 11:40:43 epoch 6, shard 1, rewards train 0.8968861103057861, rewards val 0.9117879746835443
INFO: 01/23/2021 11:44:40 epoch 7, shard 0, rewards train 0.9081061482429504, rewards val 0.9080300632911392
INFO: 01/23/2021 11:48:34 epoch 7, shard 1, rewards train 0.9055296778678894, rewards val 0.8949762658227848
INFO: 01/23/2021 11:52:31 epoch 8, shard 0, rewards train 0.9037843346595764, rewards val 0.9190071202531646
INFO: 01/23/2021 11:56:28 epoch 8, shard 1, rewards train 0.9063608050346375, rewards val 0.9095134493670886
INFO: 01/23/2021 12:00:25 epoch 9, shard 0, rewards train 0.9071919322013855, rewards val 0.9241495253164557
INFO: 01/23/2021 12:04:23 epoch 9, shard 1, rewards train 0.9161403179168701, rewards val 0.9376977848101266
INFO: 01/23/2021 12:08:20 epoch 10, shard 0, rewards train 0.9146443009376526, rewards val 0.9253362341772152
INFO: 01/23/2021 12:12:17 epoch 10, shard 1, rewards train 0.9183565974235535, rewards val 0.9310719936708861
INFO: 01/23/2021 12:16:14 epoch 11, shard 0, rewards train 0.9155030846595764, rewards val 0.9239517405063291
INFO: 01/23/2021 12:20:11 epoch 11, shard 1, rewards train 0.9183012247085571, rewards val 0.9302808544303798
INFO: 01/23/2021 12:24:08 epoch 12, shard 0, rewards train 0.9146996736526489, rewards val 0.9366099683544303
INFO: 01/23/2021 12:28:05 epoch 12, shard 1, rewards train 0.9200742244720459, rewards val 0.9270174050632911
INFO: 01/23/2021 12:32:03 epoch 13, shard 0, rewards train 0.919160008430481, rewards val 0.9284018987341772
INFO: 01/23/2021 12:35:59 epoch 13, shard 1, rewards train 0.9225953221321106, rewards val 0.926621835443038
INFO: 01/23/2021 12:39:56 epoch 14, shard 0, rewards train 0.921875, rewards val 0.9390822784810127
INFO: 01/23/2021 12:43:51 epoch 14, shard 1, rewards train 0.9251440763473511, rewards val 0.935818829113924
INFO: 01/23/2021 12:47:53 epoch 15, shard 0, rewards train 0.9229554533958435, rewards val 0.9272151898734177
INFO: 01/23/2021 12:51:50 epoch 15, shard 1, rewards train 0.9227892160415649, rewards val 0.9222705696202531
INFO: 01/23/2021 12:55:45 epoch 16, shard 0, rewards train 0.9196310043334961, rewards val 0.9347310126582279
INFO: 01/23/2021 12:59:41 epoch 16, shard 1, rewards train 0.9251163601875305, rewards val 0.9349287974683544
INFO: 01/23/2021 01:03:37 epoch 17, shard 0, rewards train 0.9265292286872864, rewards val 0.9308742088607594
INFO: 01/23/2021 01:07:33 epoch 17, shard 1, rewards train 0.9263630509376526, rewards val 0.9334454113924051
INFO: 01/23/2021 01:11:28 epoch 18, shard 0, rewards train 0.9298814535140991, rewards val 0.9308742088607594
INFO: 01/23/2021 01:15:24 epoch 18, shard 1, rewards train 0.9284130930900574, rewards val 0.936807753164557
INFO: 01/23/2021 01:19:21 epoch 19, shard 0, rewards train 0.9274988770484924, rewards val 0.9390822784810127
INFO: 01/23/2021 01:23:18 epoch 19, shard 1, rewards train 0.9245345592498779, rewards val 0.932060917721519
INFO: 01/23/2021 01:27:15 epoch 20, shard 0, rewards train 0.9230108857154846, rewards val 0.9378955696202531
INFO: 01/23/2021 01:31:12 epoch 20, shard 1, rewards train 0.92899489402771, rewards val 0.9448180379746836
INFO: 01/23/2021 01:35:10 epoch 21, shard 0, rewards train 0.927388072013855, rewards val 0.934434335443038
INFO: 01/23/2021 01:39:08 epoch 21, shard 1, rewards train 0.9237311482429504, rewards val 0.936807753164557
INFO: 01/23/2021 01:43:05 epoch 22, shard 0, rewards train 0.9239804744720459, rewards val 0.9411590189873418
INFO: 01/23/2021 01:47:03 epoch 22, shard 1, rewards train 0.9278590679168701, rewards val 0.9182159810126582
INFO: 01/23/2021 01:51:01 epoch 23, shard 0, rewards train 0.924728512763977, rewards val 0.9379944620253164
INFO: 01/23/2021 01:54:56 epoch 23, shard 1, rewards train 0.9263076186180115, rewards val 0.9442246835443038
INFO: 01/23/2021 01:58:53 epoch 24, shard 0, rewards train 0.9288286566734314, rewards val 0.9416534810126582
INFO: 01/23/2021 02:02:49 epoch 24, shard 1, rewards train 0.927942156791687, rewards val 0.9403678797468354
INFO: 01/23/2021 02:06:47 epoch 25, shard 0, rewards train 0.9281083941459656, rewards val 0.9384889240506329
INFO: 01/23/2021 02:10:42 epoch 25, shard 1, rewards train 0.9287732839584351, rewards val 0.9285007911392406
INFO: 01/23/2021 02:14:40 epoch 26, shard 0, rewards train 0.9351174831390381, rewards val 0.9408623417721519
INFO: 01/23/2021 02:18:37 epoch 26, shard 1, rewards train 0.9330119490623474, rewards val 0.943631329113924
INFO: 01/23/2021 02:22:34 epoch 27, shard 0, rewards train 0.933732271194458, rewards val 0.9426424050632911
INFO: 01/23/2021 02:26:33 epoch 27, shard 1, rewards train 0.9280252456665039, rewards val 0.9353243670886076
INFO: 01/23/2021 02:30:28 epoch 28, shard 0, rewards train 0.9345356822013855, rewards val 0.9462025316455697
INFO: 01/23/2021 02:34:26 epoch 28, shard 1, rewards train 0.9345911145210266, rewards val 0.9336431962025317
INFO: 01/23/2021 02:38:22 epoch 29, shard 0, rewards train 0.9293827414512634, rewards val 0.9415545886075949
INFO: 01/23/2021 02:42:17 epoch 29, shard 1, rewards train 0.9319592118263245, rewards val 0.9324564873417721
INFO: 01/23/2021 02:46:21 epoch 30, shard 0, rewards train 0.9296597838401794, rewards val 0.9341376582278481
INFO: 01/23/2021 02:50:19 epoch 30, shard 1, rewards train 0.9187167286872864, rewards val 0.9223694620253164
INFO: 01/23/2021 02:54:15 epoch 31, shard 0, rewards train 0.9239804744720459, rewards val 0.9239517405063291
INFO: 01/23/2021 02:58:11 epoch 31, shard 1, rewards train 0.9313497543334961, rewards val 0.9414556962025317
INFO: 01/23/2021 03:02:09 epoch 32, shard 0, rewards train 0.934923529624939, rewards val 0.9396756329113924
INFO: 01/23/2021 03:06:07 epoch 32, shard 1, rewards train 0.93359375, rewards val 0.9326542721518988
INFO: 01/23/2021 03:10:02 epoch 33, shard 0, rewards train 0.9230108857154846, rewards val 0.9386867088607594
INFO: 01/23/2021 03:13:59 epoch 33, shard 1, rewards train 0.9315436482429504, rewards val 0.946004746835443
INFO: 01/23/2021 03:17:56 epoch 34, shard 0, rewards train 0.9371675252914429, rewards val 0.9466969936708861
INFO: 01/23/2021 03:21:53 epoch 34, shard 1, rewards train 0.9348127245903015, rewards val 0.9420490506329114
INFO: 01/23/2021 03:25:49 epoch 35, shard 0, rewards train 0.9324578642845154, rewards val 0.9335443037974683
INFO: 01/23/2021 03:29:46 epoch 35, shard 1, rewards train 0.9367796778678894, rewards val 0.9482792721518988
INFO: 01/23/2021 03:33:43 epoch 36, shard 0, rewards train 0.9421265721321106, rewards val 0.9506526898734177
INFO: 01/23/2021 03:37:41 epoch 36, shard 1, rewards train 0.9413785338401794, rewards val 0.9511471518987342
INFO: 01/23/2021 03:41:39 epoch 37, shard 0, rewards train 0.9429576396942139, rewards val 0.9411590189873418
INFO: 01/23/2021 03:45:34 epoch 37, shard 1, rewards train 0.9429576396942139, rewards val 0.9380933544303798
INFO: 01/23/2021 03:49:30 epoch 38, shard 0, rewards train 0.936668872833252, rewards val 0.9467958860759493
INFO: 01/23/2021 03:53:26 epoch 38, shard 1, rewards train 0.9413231611251831, rewards val 0.9433346518987342
INFO: 01/23/2021 03:57:23 epoch 39, shard 0, rewards train 0.9388020634651184, rewards val 0.9421479430379747
INFO: 01/23/2021 04:01:20 epoch 39, shard 1, rewards train 0.9401872754096985, rewards val 0.9439280063291139
INFO: 01/23/2021 04:05:16 epoch 40, shard 0, rewards train 0.9429853558540344, rewards val 0.9443235759493671
INFO: 01/23/2021 04:09:13 epoch 40, shard 1, rewards train 0.937361478805542, rewards val 0.9337420886075949
INFO: 01/23/2021 04:13:09 epoch 41, shard 0, rewards train 0.937222957611084, rewards val 0.9406645569620253
INFO: 01/23/2021 04:17:07 epoch 41, shard 1, rewards train 0.9416278600692749, rewards val 0.9341376582278481
INFO: 01/23/2021 04:21:05 epoch 42, shard 0, rewards train 0.942458987236023, rewards val 0.9542128164556962
INFO: 01/23/2021 04:25:00 epoch 42, shard 1, rewards train 0.9410737752914429, rewards val 0.9520371835443038
INFO: 01/23/2021 04:28:56 epoch 43, shard 0, rewards train 0.9434563517570496, rewards val 0.9545094936708861
INFO: 01/23/2021 04:32:53 epoch 43, shard 1, rewards train 0.9423481822013855, rewards val 0.9503560126582279
INFO: 01/23/2021 04:36:50 epoch 44, shard 0, rewards train 0.9391622543334961, rewards val 0.9420490506329114
INFO: 01/23/2021 04:40:48 epoch 44, shard 1, rewards train 0.9419049024581909, rewards val 0.9403678797468354
INFO: 01/23/2021 04:44:47 epoch 45, shard 0, rewards train 0.9432623982429504, rewards val 0.9501582278481012
INFO: 01/23/2021 04:48:45 epoch 45, shard 1, rewards train 0.9468085169792175, rewards val 0.9465981012658228
INFO: 01/23/2021 04:52:41 epoch 46, shard 0, rewards train 0.9409352540969849, rewards val 0.9496637658227848
INFO: 01/23/2021 04:56:38 epoch 46, shard 1, rewards train 0.9392176270484924, rewards val 0.9541139240506329
INFO: 01/23/2021 05:00:35 epoch 47, shard 0, rewards train 0.947750449180603, rewards val 0.9498615506329114
INFO: 01/23/2021 05:04:33 epoch 47, shard 1, rewards train 0.9470301270484924, rewards val 0.959256329113924
INFO: 01/23/2021 05:08:30 epoch 48, shard 0, rewards train 0.9438719153404236, rewards val 0.9453125
INFO: 01/23/2021 05:12:26 epoch 48, shard 1, rewards train 0.9457557797431946, rewards val 0.9488726265822784
INFO: 01/23/2021 05:16:23 epoch 49, shard 0, rewards train 0.9448692202568054, rewards val 0.9601463607594937
INFO: 01/23/2021 05:20:20 epoch 49, shard 1, rewards train 0.9421542286872864, rewards val 0.9541139240506329
INFO: 01/23/2021 05:24:15 epoch 50, shard 0, rewards train 0.9434840679168701, rewards val 0.946993670886076
INFO: 01/23/2021 05:28:12 epoch 50, shard 1, rewards train 0.944121241569519, rewards val 0.9540150316455697
INFO: 01/23/2021 05:32:09 epoch 51, shard 0, rewards train 0.9462267160415649, rewards val 0.9457080696202531
INFO: 01/23/2021 05:36:06 epoch 51, shard 1, rewards train 0.9489971399307251, rewards val 0.9557950949367089
INFO: 01/23/2021 05:40:02 epoch 52, shard 0, rewards train 0.9493849873542786, rewards val 0.9512460443037974
