INFO: 01/15/2021 08:59:13 epoch 0, shard 0, rewards train 0.691013753414154, rewards val 0.7846937339124839
INFO: 01/15/2021 09:09:27 epoch 0, shard 1, rewards train 0.7739534974098206, rewards val 0.7846987612612613
INFO: 01/15/2021 09:19:22 epoch 1, shard 0, rewards train 0.7747146487236023, rewards val 0.791556064993565
INFO: 01/15/2021 09:23:10 epoch 1, shard 1, rewards train 0.7927341461181641, rewards val 0.8334992358429858
INFO: 01/15/2021 09:26:53 epoch 2, shard 0, rewards train 0.8222001791000366, rewards val 0.8446649774774775
INFO: 01/15/2021 09:30:46 epoch 2, shard 1, rewards train 0.8371524214744568, rewards val 0.8273407335907336
INFO: 01/15/2021 09:40:40 epoch 3, shard 0, rewards train 0.8374109268188477, rewards val 0.838979046010296
INFO: 01/15/2021 09:50:35 epoch 3, shard 1, rewards train 0.8479145169258118, rewards val 0.8588370736808236
INFO: 01/15/2021 10:00:23 epoch 4, shard 0, rewards train 0.8437452912330627, rewards val 0.8563988095238095
INFO: 01/15/2021 10:04:05 epoch 4, shard 1, rewards train 0.8484563231468201, rewards val 0.8573489784427284
INFO: 01/15/2021 10:07:47 epoch 5, shard 0, rewards train 0.8398873209953308, rewards val 0.8644174308236808
INFO: 01/15/2021 10:11:30 epoch 5, shard 1, rewards train 0.8428546786308289, rewards val 0.8641208172458172
INFO: 01/15/2021 10:15:11 epoch 6, shard 0, rewards train 0.8564920425415039, rewards val 0.8629594996782497
INFO: 01/15/2021 10:18:53 epoch 6, shard 1, rewards train 0.8573740124702454, rewards val 0.8790872345559846
INFO: 01/15/2021 10:22:42 epoch 7, shard 0, rewards train 0.8581647872924805, rewards val 0.8721143018018017
INFO: 01/15/2021 10:26:23 epoch 7, shard 1, rewards train 0.8615476489067078, rewards val 0.8824706402831403
INFO: 01/15/2021 10:30:05 epoch 8, shard 0, rewards train 0.8624261617660522, rewards val 0.8779309443371943
INFO: 01/15/2021 10:33:46 epoch 8, shard 1, rewards train 0.8669313788414001, rewards val 0.8873320865508365
INFO: 01/15/2021 10:37:30 epoch 9, shard 0, rewards train 0.8640849590301514, rewards val 0.8737180260617761
INFO: 01/15/2021 10:41:19 epoch 9, shard 1, rewards train 0.8699305057525635, rewards val 0.8878549308236808
INFO: 01/15/2021 10:45:07 epoch 10, shard 0, rewards train 0.8726481795310974, rewards val 0.8720037001287001
INFO: 01/15/2021 10:48:51 epoch 10, shard 1, rewards train 0.8718448877334595, rewards val 0.8944055662805662
INFO: 01/15/2021 10:52:34 epoch 11, shard 0, rewards train 0.8762693405151367, rewards val 0.8911428169240668
INFO: 01/15/2021 11:02:21 epoch 11, shard 1, rewards train 0.872929573059082, rewards val 0.8864874919562419
INFO: 01/15/2021 11:12:16 epoch 12, shard 0, rewards train 0.8779047727584839, rewards val 0.8937721203346203
INFO: 01/15/2021 11:22:11 epoch 12, shard 1, rewards train 0.8777338862419128, rewards val 0.8823700933075932
INFO: 01/15/2021 11:29:09 epoch 13, shard 0, rewards train 0.8803796768188477, rewards val 0.892716377091377
INFO: 01/15/2021 11:32:52 epoch 13, shard 1, rewards train 0.880664050579071, rewards val 0.894832890926641
INFO: 01/15/2021 11:36:40 epoch 14, shard 0, rewards train 0.87876296043396, rewards val 0.8934704794079795
INFO: 01/15/2021 11:40:21 epoch 14, shard 1, rewards train 0.8789165019989014, rewards val 0.8936715733590734
INFO: 01/15/2021 11:44:03 epoch 15, shard 0, rewards train 0.8841394782066345, rewards val 0.8918717824967825
INFO: 01/15/2021 11:47:46 epoch 15, shard 1, rewards train 0.8800613880157471, rewards val 0.8877342744530244
INFO: 01/15/2021 11:51:34 epoch 16, shard 0, rewards train 0.8815135359764099, rewards val 0.8764327944015445
INFO: 01/15/2021 11:55:17 epoch 16, shard 1, rewards train 0.8857922554016113, rewards val 0.894400538931789
INFO: 01/15/2021 11:58:59 epoch 17, shard 0, rewards train 0.8814356327056885, rewards val 0.8874326335263835
INFO: 01/16/2021 12:08:48 epoch 17, shard 1, rewards train 0.8849932551383972, rewards val 0.893234194015444
INFO: 01/16/2021 12:18:42 epoch 18, shard 0, rewards train 0.8891001343727112, rewards val 0.8923041344916345
INFO: 01/16/2021 12:28:29 epoch 18, shard 1, rewards train 0.8886427879333496, rewards val 0.8856328426640927
INFO: 01/16/2021 12:32:11 epoch 19, shard 0, rewards train 0.8802208304405212, rewards val 0.8591537966537967
INFO: 01/16/2021 12:35:54 epoch 19, shard 1, rewards train 0.8838492631912231, rewards val 0.8897653233590734
INFO: 01/16/2021 12:39:36 epoch 20, shard 0, rewards train 0.8923367261886597, rewards val 0.892701295045045
INFO: 01/16/2021 12:43:19 epoch 20, shard 1, rewards train 0.8882881999015808, rewards val 0.8845921814671815
INFO: 01/16/2021 12:47:09 epoch 21, shard 0, rewards train 0.8894973397254944, rewards val 0.8874426882239382
INFO: 01/16/2021 12:50:58 epoch 21, shard 1, rewards train 0.8875290751457214, rewards val 0.8881817084942085
INFO: 01/16/2021 12:54:39 epoch 22, shard 0, rewards train 0.8831520080566406, rewards val 0.894098898005148
INFO: 01/16/2021 12:58:21 epoch 22, shard 1, rewards train 0.8837212920188904, rewards val 0.8749748632561133
INFO: 01/16/2021 01:02:05 epoch 23, shard 0, rewards train 0.8850958347320557, rewards val 0.897054979086229
INFO: 01/16/2021 01:05:52 epoch 23, shard 1, rewards train 0.8902607560157776, rewards val 0.888493404118404
INFO: 01/16/2021 01:09:35 epoch 24, shard 0, rewards train 0.8865458965301514, rewards val 0.8989452622265122
INFO: 01/16/2021 01:13:16 epoch 24, shard 1, rewards train 0.8846978545188904, rewards val 0.890609917953668
INFO: 01/16/2021 01:16:58 epoch 25, shard 0, rewards train 0.8876517415046692, rewards val 0.8964114784427284
INFO: 01/16/2021 01:20:46 epoch 25, shard 1, rewards train 0.8851616382598877, rewards val 0.8892374517374517
INFO: 01/16/2021 01:24:28 epoch 26, shard 0, rewards train 0.8823233842849731, rewards val 0.8916505791505792
INFO: 01/16/2021 01:28:14 epoch 26, shard 1, rewards train 0.8712621927261353, rewards val 0.8752815315315314
INFO: 01/16/2021 01:38:00 epoch 27, shard 0, rewards train 0.8808546662330627, rewards val 0.8845921814671815
INFO: 01/16/2021 01:47:48 epoch 27, shard 1, rewards train 0.882715106010437, rewards val 0.8899714446589446
INFO: 01/16/2021 01:51:30 epoch 28, shard 0, rewards train 0.8883011341094971, rewards val 0.8918667551480052
INFO: 01/16/2021 01:55:12 epoch 28, shard 1, rewards train 0.890508770942688, rewards val 0.8941692808880309
INFO: 01/16/2021 01:58:57 epoch 29, shard 0, rewards train 0.8926310539245605, rewards val 0.8957931145431146
INFO: 01/16/2021 02:08:44 epoch 29, shard 1, rewards train 0.8911592960357666, rewards val 0.8991413288288288
INFO: 01/16/2021 02:12:28 epoch 30, shard 0, rewards train 0.891696572303772, rewards val 0.8945111406048906
INFO: 01/16/2021 02:16:11 epoch 30, shard 1, rewards train 0.8888112306594849, rewards val 0.8936715733590734
INFO: 01/16/2021 02:20:01 epoch 31, shard 0, rewards train 0.8931264281272888, rewards val 0.9036910794723294
INFO: 01/16/2021 02:23:45 epoch 31, shard 1, rewards train 0.8943837881088257, rewards val 0.8964265604890606
INFO: 01/16/2021 02:27:32 epoch 32, shard 0, rewards train 0.8938131928443909, rewards val 0.8957830598455598
