INFO: 01/22/2021 08:27:05 epoch 0, shard 0, rewards train 0.5016345381736755, rewards val 0.6733583860759493
INFO: 01/22/2021 08:31:21 epoch 0, shard 1, rewards train 0.6611536145210266, rewards val 0.7363528481012658
INFO: 01/22/2021 08:35:21 epoch 1, shard 0, rewards train 0.7047872543334961, rewards val 0.7621637658227848
INFO: 01/22/2021 08:39:21 epoch 1, shard 1, rewards train 0.7291112542152405, rewards val 0.7603837025316456
INFO: 01/22/2021 08:43:21 epoch 2, shard 0, rewards train 0.753490686416626, rewards val 0.817246835443038
INFO: 01/22/2021 08:47:21 epoch 2, shard 1, rewards train 0.7793107032775879, rewards val 0.8316851265822784
INFO: 01/22/2021 08:51:22 epoch 3, shard 0, rewards train 0.802942156791687, rewards val 0.8285205696202531
INFO: 01/22/2021 08:55:22 epoch 3, shard 1, rewards train 0.8154643177986145, rewards val 0.8567049050632911
INFO: 01/22/2021 08:59:21 epoch 4, shard 0, rewards train 0.8257701396942139, rewards val 0.8834058544303798
INFO: 01/22/2021 09:03:21 epoch 4, shard 1, rewards train 0.8423925042152405, rewards val 0.8758900316455697
INFO: 01/22/2021 09:07:20 epoch 5, shard 0, rewards train 0.846686601638794, rewards val 0.8783623417721519
INFO: 01/22/2021 09:11:21 epoch 5, shard 1, rewards train 0.854138970375061, rewards val 0.8848892405063291
INFO: 01/22/2021 09:15:21 epoch 6, shard 0, rewards train 0.8606494069099426, rewards val 0.8807357594936709
INFO: 01/22/2021 09:19:21 epoch 6, shard 1, rewards train 0.8566322922706604, rewards val 0.8691653481012658
INFO: 01/22/2021 09:23:22 epoch 7, shard 0, rewards train 0.8598736524581909, rewards val 0.882120253164557
INFO: 01/22/2021 09:27:22 epoch 7, shard 1, rewards train 0.8622007966041565, rewards val 0.8717365506329114
INFO: 01/22/2021 09:31:22 epoch 8, shard 0, rewards train 0.8695423603057861, rewards val 0.8925039556962026
INFO: 01/22/2021 09:35:27 epoch 8, shard 1, rewards train 0.8748060464859009, rewards val 0.9051621835443038
INFO: 01/22/2021 09:39:27 epoch 9, shard 0, rewards train 0.8765513896942139, rewards val 0.8747033227848101
INFO: 01/22/2021 09:43:28 epoch 9, shard 1, rewards train 0.8739749789237976, rewards val 0.8874604430379747
INFO: 01/22/2021 09:47:27 epoch 10, shard 0, rewards train 0.8731992244720459, rewards val 0.884493670886076
INFO: 01/22/2021 09:51:27 epoch 10, shard 1, rewards train 0.8806238770484924, rewards val 0.8983386075949367
INFO: 01/22/2021 09:55:27 epoch 11, shard 0, rewards train 0.8826462626457214, rewards val 0.895371835443038
INFO: 01/22/2021 09:59:26 epoch 11, shard 1, rewards train 0.8872174024581909, rewards val 0.8981408227848101
INFO: 01/22/2021 10:03:27 epoch 12, shard 0, rewards train 0.8866633176803589, rewards val 0.913370253164557
INFO: 01/22/2021 10:07:27 epoch 12, shard 1, rewards train 0.8873005509376526, rewards val 0.9121835443037974
INFO: 01/22/2021 10:11:27 epoch 13, shard 0, rewards train 0.8862754702568054, rewards val 0.9098101265822784
INFO: 01/22/2021 10:15:26 epoch 13, shard 1, rewards train 0.889793872833252, rewards val 0.9134691455696202
INFO: 01/22/2021 10:19:26 epoch 14, shard 0, rewards train 0.8954454660415649, rewards val 0.9114912974683544
INFO: 01/22/2021 10:23:26 epoch 14, shard 1, rewards train 0.8851396441459656, rewards val 0.9049643987341772
INFO: 01/22/2021 10:27:26 epoch 15, shard 0, rewards train 0.8848071694374084, rewards val 0.9050632911392406
INFO: 01/22/2021 10:31:26 epoch 15, shard 1, rewards train 0.8895168304443359, rewards val 0.9085245253164557
INFO: 01/22/2021 10:35:27 epoch 16, shard 0, rewards train 0.8910682797431946, rewards val 0.9081289556962026
INFO: 01/22/2021 10:39:26 epoch 16, shard 1, rewards train 0.902205228805542, rewards val 0.8992286392405063
INFO: 01/22/2021 10:43:26 epoch 17, shard 0, rewards train 0.8950299024581909, rewards val 0.9224683544303798
INFO: 01/22/2021 10:47:26 epoch 17, shard 1, rewards train 0.9040060043334961, rewards val 0.9240506329113924
INFO: 01/22/2021 10:51:26 epoch 18, shard 0, rewards train 0.906665563583374, rewards val 0.9260284810126582
INFO: 01/22/2021 10:55:26 epoch 18, shard 1, rewards train 0.908272385597229, rewards val 0.9335443037974683
INFO: 01/22/2021 10:59:26 epoch 19, shard 0, rewards train 0.9080784320831299, rewards val 0.9243473101265823
INFO: 01/22/2021 11:03:26 epoch 19, shard 1, rewards train 0.9025653600692749, rewards val 0.9084256329113924
INFO: 01/22/2021 11:07:25 epoch 20, shard 0, rewards train 0.9028147459030151, rewards val 0.9283030063291139
INFO: 01/22/2021 11:11:25 epoch 20, shard 1, rewards train 0.9119293093681335, rewards val 0.9191060126582279
INFO: 01/22/2021 11:15:25 epoch 21, shard 0, rewards train 0.9061391949653625, rewards val 0.921875
INFO: 01/22/2021 11:19:25 epoch 21, shard 1, rewards train 0.9075520634651184, rewards val 0.9138647151898734
INFO: 01/22/2021 11:23:24 epoch 22, shard 0, rewards train 0.9012632966041565, rewards val 0.9208860759493671
INFO: 01/22/2021 11:27:24 epoch 22, shard 1, rewards train 0.9045877456665039, rewards val 0.9122824367088608
INFO: 01/22/2021 11:31:25 epoch 23, shard 0, rewards train 0.903396487236023, rewards val 0.927314082278481
INFO: 01/22/2021 11:35:30 epoch 23, shard 1, rewards train 0.9078291058540344, rewards val 0.9107990506329114
INFO: 01/22/2021 11:39:29 epoch 24, shard 0, rewards train 0.9069148898124695, rewards val 0.9298852848101266
INFO: 01/22/2021 11:43:29 epoch 24, shard 1, rewards train 0.9169713854789734, rewards val 0.9311708860759493
INFO: 01/22/2021 11:47:28 epoch 25, shard 0, rewards train 0.9164450168609619, rewards val 0.9311708860759493
INFO: 01/22/2021 11:51:27 epoch 25, shard 1, rewards train 0.9071642160415649, rewards val 0.9302808544303798
INFO: 01/22/2021 11:55:27 epoch 26, shard 0, rewards train 0.912594199180603, rewards val 0.9389833860759493
INFO: 01/22/2021 11:59:27 epoch 26, shard 1, rewards train 0.9120123982429504, rewards val 0.9219738924050633
INFO: 01/22/2021 12:03:27 epoch 27, shard 0, rewards train 0.9159186482429504, rewards val 0.9412579113924051
INFO: 01/22/2021 12:07:27 epoch 27, shard 1, rewards train 0.9127604365348816, rewards val 0.9145569620253164
INFO: 01/22/2021 12:11:27 epoch 28, shard 0, rewards train 0.91727614402771, rewards val 0.9326542721518988
INFO: 01/22/2021 12:15:28 epoch 28, shard 1, rewards train 0.9182735085487366, rewards val 0.9262262658227848
INFO: 01/22/2021 12:19:28 epoch 29, shard 0, rewards train 0.916500449180603, rewards val 0.9328520569620253
INFO: 01/22/2021 12:23:28 epoch 29, shard 1, rewards train 0.9209885001182556, rewards val 0.9360166139240507
