INFO: 01/21/2021 08:54:01 epoch 0, shard 0, rewards train 0.603858232498169, rewards val 0.7379142535392536
INFO: 01/21/2021 09:00:57 epoch 0, shard 1, rewards train 0.7618979215621948, rewards val 0.8146868967181466
INFO: 01/21/2021 09:07:34 epoch 1, shard 0, rewards train 0.808310329914093, rewards val 0.8559614301801802
INFO: 01/21/2021 09:14:13 epoch 1, shard 1, rewards train 0.8303853869438171, rewards val 0.851431788931789
INFO: 01/21/2021 09:20:51 epoch 2, shard 0, rewards train 0.8476484417915344, rewards val 0.8720087274774774
INFO: 01/21/2021 09:27:28 epoch 2, shard 1, rewards train 0.8536248803138733, rewards val 0.9003277831402831
INFO: 01/21/2021 09:34:03 epoch 3, shard 0, rewards train 0.8756775259971619, rewards val 0.9040178571428572
INFO: 01/21/2021 09:40:39 epoch 3, shard 1, rewards train 0.8842146992683411, rewards val 0.9041133767696268
INFO: 01/21/2021 09:47:15 epoch 4, shard 0, rewards train 0.8837750554084778, rewards val 0.9096132963320464
INFO: 01/21/2021 09:53:51 epoch 4, shard 1, rewards train 0.8851809501647949, rewards val 0.9007199163449163
INFO: 01/21/2021 10:00:28 epoch 5, shard 0, rewards train 0.8839635252952576, rewards val 0.9127754987129986
INFO: 01/21/2021 10:07:05 epoch 5, shard 1, rewards train 0.8909316658973694, rewards val 0.9076124115186615
INFO: 01/21/2021 10:13:43 epoch 6, shard 0, rewards train 0.8975543975830078, rewards val 0.8916405244530244
INFO: 01/21/2021 10:20:18 epoch 6, shard 1, rewards train 0.8960711359977722, rewards val 0.9055964446589446
INFO: 01/21/2021 10:26:57 epoch 7, shard 0, rewards train 0.8988082408905029, rewards val 0.9107645592020592
INFO: 01/21/2021 10:33:32 epoch 7, shard 1, rewards train 0.902867317199707, rewards val 0.9198590331402831
INFO: 01/21/2021 10:40:09 epoch 8, shard 0, rewards train 0.9000121355056763, rewards val 0.9279882561132561
INFO: 01/21/2021 10:46:46 epoch 8, shard 1, rewards train 0.9090031981468201, rewards val 0.9234334781209781
INFO: 01/21/2021 10:53:23 epoch 9, shard 0, rewards train 0.908486545085907, rewards val 0.914364140926641
INFO: 01/21/2021 11:00:00 epoch 9, shard 1, rewards train 0.9072571992874146, rewards val 0.9128961550836552
INFO: 01/21/2021 11:06:37 epoch 10, shard 0, rewards train 0.9065724015235901, rewards val 0.9210153233590734
INFO: 01/21/2021 11:13:13 epoch 10, shard 1, rewards train 0.9147242903709412, rewards val 0.9229257158944659
