INFO: 01/16/2021 06:06:23 epoch 0, shard 0, rewards train 0.5042110085487366, rewards val 0.6418117088607594
INFO: 01/16/2021 06:14:21 epoch 0, shard 1, rewards train 0.6676362752914429, rewards val 0.7436708860759493
INFO: 01/16/2021 06:22:00 epoch 1, shard 0, rewards train 0.7448470592498779, rewards val 0.7854034810126582
INFO: 01/16/2021 06:29:41 epoch 1, shard 1, rewards train 0.7787012457847595, rewards val 0.8160601265822784
INFO: 01/16/2021 06:37:24 epoch 2, shard 0, rewards train 0.7964871525764465, rewards val 0.8409810126582279
INFO: 01/16/2021 06:45:06 epoch 2, shard 1, rewards train 0.81571364402771, rewards val 0.8579905063291139
INFO: 01/16/2021 06:52:46 epoch 3, shard 0, rewards train 0.834469199180603, rewards val 0.8694620253164557
INFO: 01/16/2021 07:00:23 epoch 3, shard 1, rewards train 0.8411181569099426, rewards val 0.8684731012658228
INFO: 01/16/2021 07:08:03 epoch 4, shard 0, rewards train 0.8409242033958435, rewards val 0.8854825949367089
INFO: 01/16/2021 07:15:44 epoch 4, shard 1, rewards train 0.8637522459030151, rewards val 0.897745253164557
INFO: 01/16/2021 07:23:20 epoch 5, shard 0, rewards train 0.8735870718955994, rewards val 0.896064082278481
INFO: 01/16/2021 07:31:00 epoch 5, shard 1, rewards train 0.8797927498817444, rewards val 0.8995253164556962
INFO: 01/16/2021 07:38:54 epoch 6, shard 0, rewards train 0.8764405846595764, rewards val 0.912381329113924
INFO: 01/16/2021 07:46:38 epoch 6, shard 1, rewards train 0.8946974873542786, rewards val 0.9130735759493671
INFO: 01/16/2021 07:54:18 epoch 7, shard 0, rewards train 0.8867741823196411, rewards val 0.9134691455696202
INFO: 01/16/2021 08:01:59 epoch 7, shard 1, rewards train 0.8921210169792175, rewards val 0.9128757911392406
INFO: 01/16/2021 08:09:40 epoch 8, shard 0, rewards train 0.8984652161598206, rewards val 0.9169303797468354
INFO: 01/16/2021 08:17:23 epoch 8, shard 1, rewards train 0.8953346610069275, rewards val 0.919501582278481
INFO: 01/16/2021 08:25:00 epoch 9, shard 0, rewards train 0.9027315974235535, rewards val 0.9010087025316456
INFO: 01/16/2021 08:32:38 epoch 9, shard 1, rewards train 0.8975786566734314, rewards val 0.9158425632911392
INFO: 01/16/2021 08:40:14 epoch 10, shard 0, rewards train 0.906388521194458, rewards val 0.9221716772151899
INFO: 01/16/2021 08:47:52 epoch 10, shard 1, rewards train 0.9041445255279541, rewards val 0.9204905063291139
INFO: 01/16/2021 08:55:29 epoch 11, shard 0, rewards train 0.9104055762290955, rewards val 0.9210838607594937
INFO: 01/16/2021 09:03:04 epoch 11, shard 1, rewards train 0.9104610085487366, rewards val 0.9170292721518988
INFO: 01/16/2021 09:10:40 epoch 12, shard 0, rewards train 0.9121232032775879, rewards val 0.9279074367088608
INFO: 01/16/2021 09:18:14 epoch 12, shard 1, rewards train 0.9106549024581909, rewards val 0.9207871835443038
INFO: 01/16/2021 09:25:50 epoch 13, shard 0, rewards train 0.9157801270484924, rewards val 0.9382911392405063
INFO: 01/16/2021 09:33:33 epoch 13, shard 1, rewards train 0.9168605804443359, rewards val 0.928995253164557
INFO: 01/16/2021 09:41:13 epoch 14, shard 0, rewards train 0.9192708134651184, rewards val 0.9308742088607594
INFO: 01/16/2021 09:48:52 epoch 14, shard 1, rewards train 0.9171930551528931, rewards val 0.9292919303797469
INFO: 01/16/2021 09:56:27 epoch 15, shard 0, rewards train 0.9185505509376526, rewards val 0.9253362341772152
INFO: 01/16/2021 10:04:02 epoch 15, shard 1, rewards train 0.9183012247085571, rewards val 0.9272151898734177
INFO: 01/16/2021 10:11:38 epoch 16, shard 0, rewards train 0.9209607839584351, rewards val 0.9269185126582279
INFO: 01/16/2021 10:19:15 epoch 16, shard 1, rewards train 0.9173038601875305, rewards val 0.9316653481012658
INFO: 01/16/2021 10:26:51 epoch 17, shard 0, rewards train 0.9207668304443359, rewards val 0.9333465189873418
