INFO: 01/16/2021 10:18:31 epoch 0, shard 0, rewards train 0.7124249339103699, rewards val 0.7865940717503218
INFO: 01/16/2021 10:25:23 epoch 0, shard 1, rewards train 0.7768917679786682, rewards val 0.798951295045045
INFO: 01/16/2021 10:31:58 epoch 1, shard 0, rewards train 0.7798716425895691, rewards val 0.8171050514800515
INFO: 01/16/2021 10:38:34 epoch 1, shard 1, rewards train 0.789962649345398, rewards val 0.7932653635778636
INFO: 01/16/2021 10:45:10 epoch 2, shard 0, rewards train 0.7981287837028503, rewards val 0.8365307271557272
INFO: 01/16/2021 10:51:49 epoch 2, shard 1, rewards train 0.8167135119438171, rewards val 0.8526936534749034
INFO: 01/16/2021 10:58:27 epoch 3, shard 0, rewards train 0.826874315738678, rewards val 0.8462385376447876
INFO: 01/16/2021 11:05:04 epoch 3, shard 1, rewards train 0.8356227278709412, rewards val 0.8555491875804375
INFO: 01/16/2021 11:11:40 epoch 4, shard 0, rewards train 0.8362085223197937, rewards val 0.8474099099099099
INFO: 01/16/2021 11:18:16 epoch 4, shard 1, rewards train 0.8341140747070312, rewards val 0.8385517213642213
INFO: 01/16/2021 11:24:54 epoch 5, shard 0, rewards train 0.8387923836708069, rewards val 0.8399895431145431
INFO: 01/16/2021 11:31:33 epoch 5, shard 1, rewards train 0.8387407064437866, rewards val 0.8430914173101673
INFO: 01/16/2021 11:38:09 epoch 6, shard 0, rewards train 0.8444867134094238, rewards val 0.845293396074646
INFO: 01/16/2021 11:44:55 epoch 6, shard 1, rewards train 0.8417984843254089, rewards val 0.8475104568854569
INFO: 01/16/2021 11:51:33 epoch 7, shard 0, rewards train 0.8418295979499817, rewards val 0.8559614301801802
INFO: 01/16/2021 11:58:10 epoch 7, shard 1, rewards train 0.8326048254966736, rewards val 0.8552425193050194
INFO: 01/16/2021 12:04:49 epoch 8, shard 0, rewards train 0.8390681147575378, rewards val 0.8569216537966537
INFO: 01/16/2021 12:11:28 epoch 8, shard 1, rewards train 0.838808536529541, rewards val 0.8401403635778636
INFO: 01/16/2021 12:18:07 epoch 9, shard 0, rewards train 0.8395742774009705, rewards val 0.857545045045045
INFO: 01/16/2021 12:24:45 epoch 9, shard 1, rewards train 0.8446792364120483, rewards val 0.8429757882882883
INFO: 01/16/2021 12:31:23 epoch 10, shard 0, rewards train 0.8435335159301758, rewards val 0.8479528635778636
INFO: 01/16/2021 12:38:01 epoch 10, shard 1, rewards train 0.8437414169311523, rewards val 0.8553330115830116
INFO: 01/16/2021 12:44:40 epoch 11, shard 0, rewards train 0.8461610078811646, rewards val 0.8540661196911197
INFO: 01/16/2021 12:51:19 epoch 11, shard 1, rewards train 0.8430812358856201, rewards val 0.8382199163449163
INFO: 01/16/2021 12:57:57 epoch 12, shard 0, rewards train 0.8382379412651062, rewards val 0.8500542953667953
INFO: 01/16/2021 01:04:34 epoch 12, shard 1, rewards train 0.8425087332725525, rewards val 0.8471132963320464
INFO: 01/16/2021 01:11:14 epoch 13, shard 0, rewards train 0.8405601978302002, rewards val 0.8493102477477478
INFO: 01/16/2021 01:17:50 epoch 13, shard 1, rewards train 0.8439194560050964, rewards val 0.8411860521235521
INFO: 01/16/2021 01:24:30 epoch 14, shard 0, rewards train 0.8448355793952942, rewards val 0.8485762548262548
INFO: 01/16/2021 01:31:09 epoch 14, shard 1, rewards train 0.8415117263793945, rewards val 0.846877010939511
INFO: 01/16/2021 01:37:47 epoch 15, shard 0, rewards train 0.845893144607544, rewards val 0.8415128297940798
INFO: 01/16/2021 01:44:32 epoch 15, shard 1, rewards train 0.846562922000885, rewards val 0.8488929777992278
INFO: 01/16/2021 01:51:09 epoch 16, shard 0, rewards train 0.8443558216094971, rewards val 0.8534276463963965
INFO: 01/16/2021 01:57:46 epoch 16, shard 1, rewards train 0.8478644490242004, rewards val 0.8534427284427284
INFO: 01/16/2021 02:04:24 epoch 17, shard 0, rewards train 0.8445349931716919, rewards val 0.8544934443371943
INFO: 01/16/2021 02:11:04 epoch 17, shard 1, rewards train 0.850468635559082, rewards val 0.8514418436293436
INFO: 01/16/2021 02:17:45 epoch 18, shard 0, rewards train 0.8511325716972351, rewards val 0.8507179054054054
INFO: 01/16/2021 02:24:22 epoch 18, shard 1, rewards train 0.855430006980896, rewards val 0.858178490990991
INFO: 01/16/2021 02:31:02 epoch 19, shard 0, rewards train 0.8463058471679688, rewards val 0.839295768983269
INFO: 01/16/2021 02:37:41 epoch 19, shard 1, rewards train 0.8531523942947388, rewards val 0.8594705196267696
INFO: 01/16/2021 02:44:20 epoch 20, shard 0, rewards train 0.8509052395820618, rewards val 0.8614663770913771
INFO: 01/16/2021 02:50:57 epoch 20, shard 1, rewards train 0.8510212302207947, rewards val 0.8530053490990991
INFO: 01/16/2021 02:57:36 epoch 21, shard 0, rewards train 0.8537476658821106, rewards val 0.8534477557915058
INFO: 01/16/2021 03:04:14 epoch 21, shard 1, rewards train 0.848456859588623, rewards val 0.865357545045045
INFO: 01/16/2021 03:10:54 epoch 22, shard 0, rewards train 0.8502339720726013, rewards val 0.8571227477477478
INFO: 01/16/2021 03:17:32 epoch 22, shard 1, rewards train 0.8500059247016907, rewards val 0.8579673423423424
INFO: 01/16/2021 03:24:09 epoch 23, shard 0, rewards train 0.8558394908905029, rewards val 0.8580729166666667
INFO: 01/16/2021 03:30:47 epoch 23, shard 1, rewards train 0.8566535115242004, rewards val 0.8663278233590734
INFO: 01/16/2021 03:37:24 epoch 24, shard 0, rewards train 0.8569125533103943, rewards val 0.8448912081724582
INFO: 01/16/2021 03:44:06 epoch 24, shard 1, rewards train 0.8519396781921387, rewards val 0.8558558558558559
INFO: 01/16/2021 03:50:47 epoch 25, shard 0, rewards train 0.8511248230934143, rewards val 0.8573590331402831
INFO: 01/16/2021 03:57:26 epoch 25, shard 1, rewards train 0.853023886680603, rewards val 0.8633717422779923
INFO: 01/16/2021 04:04:06 epoch 26, shard 0, rewards train 0.8521310091018677, rewards val 0.8644174308236808
INFO: 01/16/2021 04:10:45 epoch 26, shard 1, rewards train 0.8548096418380737, rewards val 0.8638945865508365
INFO: 01/16/2021 04:17:24 epoch 27, shard 0, rewards train 0.8587691783905029, rewards val 0.8622053973616474
INFO: 01/16/2021 04:24:04 epoch 27, shard 1, rewards train 0.8532310128211975, rewards val 0.8538750804375804
INFO: 01/16/2021 04:30:42 epoch 28, shard 0, rewards train 0.8552273511886597, rewards val 0.8619741393178894
INFO: 01/16/2021 04:37:20 epoch 28, shard 1, rewards train 0.8560035824775696, rewards val 0.8508787805662805
