INFO: 01/14/2021 07:53:00 epoch 0, shard 0, rewards train 0.5440492033958435, rewards val 0.7732397151898734
INFO: 01/14/2021 07:56:57 epoch 0, shard 1, rewards train 0.8022772669792175, rewards val 0.8675830696202531
INFO: 01/14/2021 08:00:49 epoch 1, shard 0, rewards train 0.8520888686180115, rewards val 0.8924050632911392
INFO: 01/14/2021 08:04:39 epoch 1, shard 1, rewards train 0.879321813583374, rewards val 0.8994264240506329
INFO: 01/14/2021 08:08:34 epoch 2, shard 0, rewards train 0.8928689956665039, rewards val 0.9156447784810127
INFO: 01/14/2021 08:12:26 epoch 2, shard 1, rewards train 0.9009862542152405, rewards val 0.9253362341772152
INFO: 01/14/2021 08:16:19 epoch 3, shard 0, rewards train 0.9107380509376526, rewards val 0.9003164556962026
INFO: 01/14/2021 08:20:12 epoch 3, shard 1, rewards train 0.9094082713127136, rewards val 0.9285007911392406
INFO: 01/14/2021 08:23:58 epoch 4, shard 0, rewards train 0.9128435254096985, rewards val 0.9124802215189873
INFO: 01/14/2021 08:27:51 epoch 4, shard 1, rewards train 0.9112644195556641, rewards val 0.9243473101265823
INFO: 01/14/2021 08:31:46 epoch 5, shard 0, rewards train 0.9099346399307251, rewards val 0.9257318037974683
INFO: 01/14/2021 08:35:41 epoch 5, shard 1, rewards train 0.9211546778678894, rewards val 0.9294897151898734
INFO: 01/14/2021 08:39:36 epoch 6, shard 0, rewards train 0.9272772669792175, rewards val 0.940565664556962
INFO: 01/14/2021 08:43:29 epoch 6, shard 1, rewards train 0.9298814535140991, rewards val 0.9401700949367089
INFO: 01/14/2021 08:47:26 epoch 7, shard 0, rewards train 0.9310727119445801, rewards val 0.9443235759493671
INFO: 01/14/2021 08:51:21 epoch 7, shard 1, rewards train 0.9333444237709045, rewards val 0.9364121835443038
INFO: 01/14/2021 08:55:15 epoch 8, shard 0, rewards train 0.9327349066734314, rewards val 0.9454113924050633
INFO: 01/14/2021 08:59:06 epoch 8, shard 1, rewards train 0.9417663812637329, rewards val 0.9553006329113924
INFO: 01/14/2021 09:03:01 epoch 9, shard 0, rewards train 0.9417110085487366, rewards val 0.9523338607594937
INFO: 01/14/2021 09:06:53 epoch 9, shard 1, rewards train 0.949080228805542, rewards val 0.9519382911392406
INFO: 01/14/2021 09:10:50 epoch 10, shard 0, rewards train 0.9507147669792175, rewards val 0.9508504746835443
INFO: 01/14/2021 09:14:46 epoch 10, shard 1, rewards train 0.945451021194458, rewards val 0.9569818037974683
INFO: 01/14/2021 09:18:41 epoch 11, shard 0, rewards train 0.9478335380554199, rewards val 0.9570806962025317
INFO: 01/14/2021 09:22:39 epoch 11, shard 1, rewards train 0.9472517967224121, rewards val 0.9481803797468354
INFO: 01/14/2021 09:26:34 epoch 12, shard 0, rewards train 0.949495792388916, rewards val 0.9597507911392406
INFO: 01/14/2021 09:30:29 epoch 12, shard 1, rewards train 0.9528756737709045, rewards val 0.954806170886076
INFO: 01/14/2021 09:34:21 epoch 13, shard 0, rewards train 0.946642279624939, rewards val 0.9559928797468354
INFO: 01/14/2021 09:38:16 epoch 13, shard 1, rewards train 0.9512134194374084, rewards val 0.9608386075949367
INFO: 01/14/2021 09:42:11 epoch 14, shard 0, rewards train 0.9526263475418091, rewards val 0.9487737341772152
INFO: 01/14/2021 09:46:07 epoch 14, shard 1, rewards train 0.9555075168609619, rewards val 0.9571795886075949
INFO: 01/14/2021 09:49:59 epoch 15, shard 0, rewards train 0.9509918093681335, rewards val 0.9542128164556962
INFO: 01/14/2021 09:53:50 epoch 15, shard 1, rewards train 0.9483599066734314, rewards val 0.9596518987341772
INFO: 01/14/2021 09:57:48 epoch 16, shard 0, rewards train 0.9533189535140991, rewards val 0.9580696202531646
INFO: 01/14/2021 10:01:42 epoch 16, shard 1, rewards train 0.9524878263473511, rewards val 0.9611352848101266
INFO: 01/14/2021 10:05:39 epoch 17, shard 0, rewards train 0.9568372964859009, rewards val 0.9637064873417721
INFO: 01/14/2021 10:09:39 epoch 17, shard 1, rewards train 0.959053635597229, rewards val 0.9660799050632911
INFO: 01/14/2021 10:13:36 epoch 18, shard 0, rewards train 0.9597739577293396, rewards val 0.9643987341772152
INFO: 01/14/2021 10:17:30 epoch 18, shard 1, rewards train 0.9581117033958435, rewards val 0.9642998417721519
INFO: 01/14/2021 10:21:27 epoch 19, shard 0, rewards train 0.9613807797431946, rewards val 0.964003164556962
INFO: 01/14/2021 10:25:20 epoch 19, shard 1, rewards train 0.9542885422706604, rewards val 0.9642009493670886
INFO: 01/14/2021 10:29:14 epoch 20, shard 0, rewards train 0.9601340889930725, rewards val 0.9647943037974683
INFO: 01/14/2021 10:33:05 epoch 20, shard 1, rewards train 0.9622119069099426, rewards val 0.9662776898734177
INFO: 01/14/2021 10:36:57 epoch 21, shard 0, rewards train 0.9593583941459656, rewards val 0.9673655063291139
INFO: 01/14/2021 10:40:53 epoch 21, shard 1, rewards train 0.9570589661598206, rewards val 0.9295886075949367
INFO: 01/14/2021 10:44:50 epoch 22, shard 0, rewards train 0.956200122833252, rewards val 0.9617286392405063
INFO: 01/14/2021 10:48:45 epoch 22, shard 1, rewards train 0.958915114402771, rewards val 0.9629153481012658
INFO: 01/14/2021 10:52:44 epoch 23, shard 0, rewards train 0.9579731822013855, rewards val 0.9638053797468354
INFO: 01/14/2021 10:56:37 epoch 23, shard 1, rewards train 0.9615469574928284, rewards val 0.9647943037974683
INFO: 01/14/2021 11:00:33 epoch 24, shard 0, rewards train 0.9617131948471069, rewards val 0.9647943037974683
INFO: 01/14/2021 11:04:30 epoch 24, shard 1, rewards train 0.9622119069099426, rewards val 0.9623219936708861
INFO: 01/14/2021 11:08:22 epoch 25, shard 0, rewards train 0.9621841907501221, rewards val 0.9638053797468354
INFO: 01/14/2021 11:12:14 epoch 25, shard 1, rewards train 0.9653424024581909, rewards val 0.9652887658227848
