INFO: 01/14/2021 07:33:47 epoch 0, shard 0, rewards train 0.7088873982429504, rewards val 0.7997428797468354
INFO: 01/14/2021 07:39:02 epoch 0, shard 1, rewards train 0.7786458134651184, rewards val 0.8090387658227848
INFO: 01/14/2021 07:43:54 epoch 1, shard 0, rewards train 0.791361927986145, rewards val 0.7980617088607594
INFO: 01/14/2021 07:48:46 epoch 1, shard 1, rewards train 0.7944093346595764, rewards val 0.8315862341772152
INFO: 01/14/2021 07:53:37 epoch 2, shard 0, rewards train 0.8109208941459656, rewards val 0.8284216772151899
INFO: 01/14/2021 07:58:29 epoch 2, shard 1, rewards train 0.8133034110069275, rewards val 0.8397943037974683
INFO: 01/14/2021 08:03:20 epoch 3, shard 0, rewards train 0.8230828642845154, rewards val 0.8280261075949367
INFO: 01/14/2021 08:08:12 epoch 3, shard 1, rewards train 0.8250221610069275, rewards val 0.8428599683544303
INFO: 01/14/2021 08:13:04 epoch 4, shard 0, rewards train 0.8293994069099426, rewards val 0.8387064873417721
INFO: 01/14/2021 08:18:07 epoch 4, shard 1, rewards train 0.8354388475418091, rewards val 0.8349485759493671
INFO: 01/14/2021 08:23:05 epoch 5, shard 0, rewards train 0.8358820676803589, rewards val 0.8457278481012658
INFO: 01/14/2021 08:27:57 epoch 5, shard 1, rewards train 0.834053635597229, rewards val 0.8443433544303798
INFO: 01/14/2021 08:32:49 epoch 6, shard 0, rewards train 0.8362699747085571, rewards val 0.840684335443038
INFO: 01/14/2021 08:37:40 epoch 6, shard 1, rewards train 0.8316434025764465, rewards val 0.8334651898734177
INFO: 01/14/2021 08:42:32 epoch 7, shard 0, rewards train 0.83663010597229, rewards val 0.8609572784810127
INFO: 01/14/2021 08:47:23 epoch 7, shard 1, rewards train 0.8329177498817444, rewards val 0.8358386075949367
INFO: 01/14/2021 08:52:14 epoch 8, shard 0, rewards train 0.8362976312637329, rewards val 0.8373219936708861
INFO: 01/14/2021 08:57:06 epoch 8, shard 1, rewards train 0.8330286145210266, rewards val 0.846123417721519
INFO: 01/14/2021 09:01:58 epoch 9, shard 0, rewards train 0.8351340889930725, rewards val 0.8534414556962026
INFO: 01/14/2021 09:06:49 epoch 9, shard 1, rewards train 0.837267279624939, rewards val 0.849881329113924
INFO: 01/14/2021 09:11:41 epoch 10, shard 0, rewards train 0.8417830467224121, rewards val 0.8494857594936709
INFO: 01/14/2021 09:16:39 epoch 10, shard 1, rewards train 0.8410904407501221, rewards val 0.8408821202531646
INFO: 01/14/2021 09:21:25 epoch 11, shard 0, rewards train 0.8443318009376526, rewards val 0.8496835443037974
INFO: 01/14/2021 09:26:23 epoch 11, shard 1, rewards train 0.8416445255279541, rewards val 0.8524525316455697
INFO: 01/14/2021 09:31:14 epoch 12, shard 0, rewards train 0.8467697501182556, rewards val 0.8634295886075949
INFO: 01/14/2021 09:36:06 epoch 12, shard 1, rewards train 0.8494293093681335, rewards val 0.8757911392405063
INFO: 01/14/2021 09:40:58 epoch 13, shard 0, rewards train 0.8517564535140991, rewards val 0.8753955696202531
INFO: 01/14/2021 09:45:51 epoch 13, shard 1, rewards train 0.8510361313819885, rewards val 0.8721321202531646
INFO: 01/14/2021 09:50:43 epoch 14, shard 0, rewards train 0.8578789830207825, rewards val 0.8751977848101266
INFO: 01/14/2021 09:55:40 epoch 14, shard 1, rewards train 0.8576573729515076, rewards val 0.8755933544303798
INFO: 01/14/2021 10:00:26 epoch 15, shard 0, rewards train 0.8636690974235535, rewards val 0.873318829113924
INFO: 01/14/2021 10:05:23 epoch 15, shard 1, rewards train 0.8640292286872864, rewards val 0.8632318037974683
INFO: 01/14/2021 10:10:09 epoch 16, shard 0, rewards train 0.8653867244720459, rewards val 0.8732199367088608
INFO: 01/14/2021 10:15:13 epoch 16, shard 1, rewards train 0.86788010597229, rewards val 0.8883504746835443
INFO: 01/14/2021 10:19:59 epoch 17, shard 0, rewards train 0.873531699180603, rewards val 0.891317246835443
INFO: 01/14/2021 10:24:52 epoch 17, shard 1, rewards train 0.8731715679168701, rewards val 0.8856803797468354
