INFO: 01/21/2021 08:59:03 epoch 0, shard 0, rewards train 0.702494204044342, rewards val 0.7796161116473617
INFO: 01/21/2021 09:01:59 epoch 0, shard 1, rewards train 0.7794771194458008, rewards val 0.7788821187258688
INFO: 01/21/2021 09:04:42 epoch 1, shard 0, rewards train 0.7822872996330261, rewards val 0.8002282416344916
INFO: 01/21/2021 09:07:23 epoch 1, shard 1, rewards train 0.7921912670135498, rewards val 0.7957438465250966
INFO: 01/21/2021 09:10:05 epoch 2, shard 0, rewards train 0.79217129945755, rewards val 0.8026363416988417
INFO: 01/21/2021 09:12:47 epoch 2, shard 1, rewards train 0.7972026467323303, rewards val 0.7757953265765766
INFO: 01/21/2021 09:15:35 epoch 3, shard 0, rewards train 0.8035069108009338, rewards val 0.8162705115830116
INFO: 01/21/2021 09:18:17 epoch 3, shard 1, rewards train 0.8108153343200684, rewards val 0.8172106258043759
INFO: 01/21/2021 09:21:00 epoch 4, shard 0, rewards train 0.8144655823707581, rewards val 0.8250231258043759
INFO: 01/21/2021 09:23:43 epoch 4, shard 1, rewards train 0.8092765212059021, rewards val 0.8278836872586872
INFO: 01/21/2021 09:26:27 epoch 5, shard 0, rewards train 0.8169716596603394, rewards val 0.8212224501287001
INFO: 01/21/2021 09:29:10 epoch 5, shard 1, rewards train 0.8075902462005615, rewards val 0.8417290057915058
INFO: 01/21/2021 09:31:52 epoch 6, shard 0, rewards train 0.8198903799057007, rewards val 0.8540460102960102
INFO: 01/21/2021 09:34:35 epoch 6, shard 1, rewards train 0.8236483931541443, rewards val 0.834208092020592
INFO: 01/21/2021 09:37:19 epoch 7, shard 0, rewards train 0.8204604387283325, rewards val 0.82355513996139
INFO: 01/21/2021 09:40:01 epoch 7, shard 1, rewards train 0.8257881999015808, rewards val 0.8310358349420849
INFO: 01/21/2021 09:42:43 epoch 8, shard 0, rewards train 0.833269476890564, rewards val 0.8458313223938223
INFO: 01/21/2021 09:45:26 epoch 8, shard 1, rewards train 0.8366197347640991, rewards val 0.8650609314671815
INFO: 01/21/2021 09:48:08 epoch 9, shard 0, rewards train 0.8357241153717041, rewards val 0.8527891731016731
INFO: 01/21/2021 09:50:52 epoch 9, shard 1, rewards train 0.836796760559082, rewards val 0.8456252010939511
INFO: 01/21/2021 09:53:36 epoch 10, shard 0, rewards train 0.8457373976707458, rewards val 0.8623109716859717
INFO: 01/21/2021 09:56:19 epoch 10, shard 1, rewards train 0.8376662731170654, rewards val 0.8381193693693694
