INFO: 01/21/2021 08:58:03 epoch 0, shard 0, rewards train 0.5823365449905396, rewards val 0.731665259009009
INFO: 01/21/2021 09:01:01 epoch 0, shard 1, rewards train 0.7579045295715332, rewards val 0.8035915379665379
INFO: 01/21/2021 09:03:43 epoch 1, shard 0, rewards train 0.8053011298179626, rewards val 0.8673735119047619
INFO: 01/21/2021 09:06:27 epoch 1, shard 1, rewards train 0.8321124911308289, rewards val 0.8790922619047619
INFO: 01/21/2021 09:09:10 epoch 2, shard 0, rewards train 0.8602783679962158, rewards val 0.900629424066924
INFO: 01/21/2021 09:11:53 epoch 2, shard 1, rewards train 0.8822216987609863, rewards val 0.9179586953024452
INFO: 01/21/2021 09:14:37 epoch 3, shard 0, rewards train 0.8958208560943604, rewards val 0.9233379584942085
INFO: 01/21/2021 09:17:20 epoch 3, shard 1, rewards train 0.9078980684280396, rewards val 0.9263996138996139
INFO: 01/21/2021 09:20:03 epoch 4, shard 0, rewards train 0.9097497463226318, rewards val 0.9201707287644788
INFO: 01/21/2021 09:22:45 epoch 4, shard 1, rewards train 0.9154345393180847, rewards val 0.931462154118404
INFO: 01/21/2021 09:25:27 epoch 5, shard 0, rewards train 0.9195356369018555, rewards val 0.9373843709781209
INFO: 01/21/2021 09:28:10 epoch 5, shard 1, rewards train 0.9242725372314453, rewards val 0.9428742358429858
INFO: 01/21/2021 09:30:52 epoch 6, shard 0, rewards train 0.930640697479248, rewards val 0.9421251608751607
INFO: 01/21/2021 09:33:35 epoch 6, shard 1, rewards train 0.9289875030517578, rewards val 0.9348405324967825
INFO: 01/21/2021 09:36:16 epoch 7, shard 0, rewards train 0.9323679804801941, rewards val 0.9368313626126126
INFO: 01/21/2021 09:38:58 epoch 7, shard 1, rewards train 0.9350739121437073, rewards val 0.940340452059202
INFO: 01/21/2021 09:41:41 epoch 8, shard 0, rewards train 0.9360577464103699, rewards val 0.9419290942728443
INFO: 01/21/2021 09:44:24 epoch 8, shard 1, rewards train 0.9357153177261353, rewards val 0.9386361808236808
INFO: 01/21/2021 09:47:06 epoch 9, shard 0, rewards train 0.9415526390075684, rewards val 0.9463531611969113
INFO: 01/21/2021 09:49:49 epoch 9, shard 1, rewards train 0.9387138485908508, rewards val 0.9458303169240668
INFO: 01/21/2021 09:52:30 epoch 10, shard 0, rewards train 0.9425089955329895, rewards val 0.9502644385456885
INFO: 01/21/2021 09:55:13 epoch 10, shard 1, rewards train 0.9390302300453186, rewards val 0.9384300595238094
INFO: 01/21/2021 09:57:56 epoch 11, shard 0, rewards train 0.9369953870773315, rewards val 0.9423363095238094
INFO: 01/21/2021 10:00:38 epoch 11, shard 1, rewards train 0.9377372860908508, rewards val 0.9497466216216216
INFO: 01/21/2021 10:03:20 epoch 12, shard 0, rewards train 0.9406337141990662, rewards val 0.9429848375160876
INFO: 01/21/2021 10:06:04 epoch 12, shard 1, rewards train 0.9377571940422058, rewards val 0.9460314108751607
INFO: 01/21/2021 10:08:50 epoch 13, shard 0, rewards train 0.942823588848114, rewards val 0.9440355534105533
INFO: 01/21/2021 10:11:34 epoch 13, shard 1, rewards train 0.9331008791923523, rewards val 0.9263945865508365
INFO: 01/21/2021 10:14:16 epoch 14, shard 0, rewards train 0.9229060411453247, rewards val 0.9318743967181468
INFO: 01/21/2021 10:16:58 epoch 14, shard 1, rewards train 0.9361392259597778, rewards val 0.9458303169240668
INFO: 01/21/2021 10:19:39 epoch 15, shard 0, rewards train 0.9463653564453125, rewards val 0.945096324002574
INFO: 01/21/2021 10:22:23 epoch 15, shard 1, rewards train 0.9473150968551636, rewards val 0.9534366956241958
INFO: 01/21/2021 10:25:05 epoch 16, shard 0, rewards train 0.9468295574188232, rewards val 0.9543918918918919
INFO: 01/21/2021 10:27:49 epoch 16, shard 1, rewards train 0.9451058506965637, rewards val 0.9518530807593308
INFO: 01/21/2021 10:30:31 epoch 17, shard 0, rewards train 0.947134792804718, rewards val 0.944663972007722
INFO: 01/21/2021 10:33:14 epoch 17, shard 1, rewards train 0.9502254128456116, rewards val 0.9541706885456885
INFO: 01/21/2021 10:35:56 epoch 18, shard 0, rewards train 0.9477079510688782, rewards val 0.9549147361647362
INFO: 01/21/2021 10:38:39 epoch 18, shard 1, rewards train 0.9506688117980957, rewards val 0.956081081081081
INFO: 01/21/2021 10:41:22 epoch 19, shard 0, rewards train 0.9486331343650818, rewards val 0.9579613095238094
INFO: 01/21/2021 10:44:05 epoch 19, shard 1, rewards train 0.9542398452758789, rewards val 0.9543768098455598
INFO: 01/21/2021 10:46:48 epoch 20, shard 0, rewards train 0.9497498869895935, rewards val 0.9530093709781209
INFO: 01/21/2021 10:49:31 epoch 20, shard 1, rewards train 0.9546347260475159, rewards val 0.9577602155727155
INFO: 01/21/2021 10:52:15 epoch 21, shard 0, rewards train 0.9522839188575745, rewards val 0.9539595398970399
INFO: 01/21/2021 10:54:58 epoch 21, shard 1, rewards train 0.9525729417800903, rewards val 0.9479367760617761
INFO: 01/21/2021 10:57:40 epoch 22, shard 0, rewards train 0.9471643567085266, rewards val 0.953125
INFO: 01/21/2021 11:00:22 epoch 22, shard 1, rewards train 0.949160099029541, rewards val 0.9576596685971687
INFO: 01/21/2021 11:03:05 epoch 23, shard 0, rewards train 0.9522466063499451, rewards val 0.9565938706563707
INFO: 01/21/2021 11:05:48 epoch 23, shard 1, rewards train 0.9512611627578735, rewards val 0.9477306547619048
INFO: 01/21/2021 11:08:30 epoch 24, shard 0, rewards train 0.9495894908905029, rewards val 0.9536478442728443
INFO: 01/21/2021 11:11:12 epoch 24, shard 1, rewards train 0.9464278817176819, rewards val 0.9542712355212355
INFO: 01/21/2021 11:13:54 epoch 25, shard 0, rewards train 0.9486144185066223, rewards val 0.9527881676319175
INFO: 01/21/2021 11:16:38 epoch 25, shard 1, rewards train 0.9509652256965637, rewards val 0.9586953024453024
INFO: 01/21/2021 11:19:21 epoch 26, shard 0, rewards train 0.950924277305603, rewards val 0.9528032496782497
INFO: 01/21/2021 11:22:03 epoch 26, shard 1, rewards train 0.9536086916923523, rewards val 0.9567094996782497
INFO: 01/21/2021 11:24:46 epoch 27, shard 0, rewards train 0.9531810879707336, rewards val 0.957347972972973
INFO: 01/21/2021 11:27:28 epoch 27, shard 1, rewards train 0.9539734721183777, rewards val 0.9592382561132561
INFO: 01/21/2021 11:30:10 epoch 28, shard 0, rewards train 0.9532900452613831, rewards val 0.9587154118404119
INFO: 01/21/2021 11:32:53 epoch 28, shard 1, rewards train 0.9534806609153748, rewards val 0.9543768098455598
